82-Pb-207(n,elastic) ENDF/B-VII.1
314442.0,6.98765
314663.0,6.59667
315839.0,5.81124
316241.0,5.22903
316690.0,4.1547
316749.0,4.1115
316814.0,4.20852
316866.0,4.47703
316908.0,4.94992
316928.0,5.47465
316938.0,5.96509
316946.0,6.66787
316956.0,8.01182
316965.0,9.22394
316971.0,9.5305
316977.0,9.17129
316993.0,7.20091
317002.0,6.57706
317012.0,6.32309
317016.0,6.30187
317041.0,6.48505
317164.0,8.6665
317314.0,11.1196
317427.0,12.3752
317526.0,12.8802
317563.0,12.9162
317942.0,12.3759
318315.0,12.9607
318813.0,14.8988
319361.0,17.197
319572.0,17.4738
319884.0,16.8647
320842.0,12.0329
321365.0,10.1861
321987.0,8.83
322797.0,7.82201
323014.0,7.69535
323150.0,7.84443
323213.0,8.30727
323244.0,8.9651
323265.0,9.92035
323281.0,11.0717
323299.0,13.2488
323322.0,16.3929
323333.0,16.9564
323346.0,16.2069
323376.0,12.2503
323394.0,10.622
323416.0,9.44804
323438.0,8.77661
323482.0,8.09505
323558.0,7.6205
323774.0,7.20045
325111.0,6.33956
326962.0,5.19497
327950.0,4.25965
328830.0,3.25806
329015.0,3.17507
329169.0,3.28212
329246.0,3.46
329323.0,3.79217
329381.0,4.20728
329439.0,4.85529
329487.0,5.67421
329536.0,6.88239
329580.0,8.49865
329629.0,10.9113
329703.0,15.0505
329737.0,16.0064
329746.0,16.0595
329777.0,15.5508
329831.0,12.9961
329892.0,9.93583
329934.0,8.30692
329986.0,6.88808
330039.0,5.97245
330102.0,5.30275
330158.0,4.96359
330242.0,4.72986
330298.0,4.69105
330466.0,4.88588
331208.0,6.93055
331229.0,7.46266
331250.0,6.95557
331258.0,6.92172
331765.0,7.6589
332204.0,8.15681
332290.0,8.63276
332322.0,9.13948
332352.0,10.167
332370.0,11.4749
332388.0,13.4387
332413.0,16.8766
332423.0,17.3807
332434.0,16.8017
332466.0,12.7885
332482.0,11.3192
332504.0,10.1484
332530.0,9.37693
332573.0,8.8061
332651.0,8.43041
332960.0,8.16642
334749.0,7.95176
335194.0,8.12244
335332.0,8.44849
335436.0,9.13285
335499.0,10.0271
335560.0,11.5388
335621.0,13.2512
335652.0,13.5769
335693.0,13.1062
335786.0,10.7985
335839.0,9.91353
335943.0,8.98144
336082.0,8.48773
336221.0,8.35405
336322.0,8.49251
336393.0,8.91552
336443.0,9.71694
336473.0,10.6623
336501.0,12.2244
336536.0,15.2749
336560.0,17.145
336571.0,17.4303
336591.0,16.8025
336643.0,12.7132
336669.0,11.2767
336705.0,10.1161
336750.0,9.32481
336821.0,8.70735
336971.0,8.21734
337434.0,7.84627
340543.0,7.41687
345978.0,7.08126
346295.0,7.22357
346356.0,7.47534
346395.0,7.9406
346419.0,8.62703
346434.0,9.38753
346449.0,10.6925
346465.0,12.818
346482.0,15.2578
346492.0,15.871
346502.0,15.4186
346534.0,11.3263
346551.0,9.91182
346571.0,8.97474
346600.0,8.24333
346658.0,7.65705
346789.0,7.29778
347484.0,7.07337
349530.0,6.93161
349667.0,7.03076
349698.0,7.24146
349716.0,7.61859
349729.0,8.34858
349737.0,9.1718
349746.0,10.8436
349759.0,13.7875
349766.0,14.332
349771.0,14.0501
349782.0,12.1139
349793.0,10.0463
349804.0,8.8506
349817.0,8.13289
349840.0,7.6165
349894.0,7.23177
350131.0,7.00673
354575.0,6.77415
355046.0,6.90641
355169.0,7.26346
355225.0,7.81633
355260.0,8.61056
355286.0,9.70365
355308.0,11.2909
355347.0,14.9107
355362.0,15.5194
355379.0,14.9154
355425.0,11.0421
355452.0,9.56501
355481.0,8.68297
355523.0,7.96686
355607.0,7.36939
355775.0,7.01374
356481.0,6.78102
359063.0,6.63706
359502.0,6.77726
359594.0,7.03386
359656.0,7.55315
359687.0,8.13891
359714.0,9.07839
359736.0,10.3377
359761.0,12.5825
359786.0,14.9358
359800.0,15.4282
359814.0,15.0393
359862.0,11.0944
359888.0,9.63832
359919.0,8.63597
359966.0,7.85939
360027.0,7.37927
360163.0,6.9863
360609.0,6.7202
368322.0,6.29625
368636.0,6.39972
368694.0,6.63591
368720.0,7.01103
368737.0,7.62631
368750.0,8.50831
368770.0,10.5542
368778.0,10.8712
368787.0,10.5635
368810.0,8.30098
368823.0,7.47258
368836.0,7.02498
368862.0,6.62669
368928.0,6.36216
369411.0,6.22631
369783.0,6.35915
369894.0,6.66786
369949.0,7.08106
369984.0,7.58593
370019.0,8.4126
370088.0,11.0426
370112.0,11.4064
370139.0,10.9884
370211.0,8.67582
370257.0,7.81954
370331.0,7.11535
370442.0,6.683
370749.0,6.3367
372729.0,5.89679
372823.0,6.01779
372842.0,6.34237
372862.0,7.00954
372864.0,7.02208
372872.0,6.85204
372890.0,6.17219
372907.0,5.92817
373074.0,5.78163
374508.0,5.27711
374838.0,5.44058
375243.0,6.16443
375629.0,6.78255
376107.0,6.97961
376819.0,6.90628
376915.0,6.96817
376942.0,7.14828
376961.0,7.73402
376974.0,8.04927
376983.0,7.87196
377001.0,7.15196
377030.0,6.88454
378196.0,6.67893
378458.0,6.78512
378536.0,7.09468
378580.0,7.68131
378616.0,8.24641
378620.0,8.2531
378650.0,7.85073
378695.0,7.10803
378754.0,6.76911
378986.0,6.56937
379075.0,6.55686
379204.0,6.68407
379235.0,6.94506
379253.0,7.41408
379266.0,8.14582
379281.0,9.65672
379292.0,10.7347
379298.0,10.947
379305.0,10.7554
379333.0,8.38905
379351.0,7.56149
379376.0,7.10469
379437.0,6.76159
379718.0,6.55335
382211.0,6.3313
382406.0,6.46373
382439.0,6.64764
382464.0,6.99561
382480.0,7.47078
382494.0,8.2742
382523.0,10.7191
382531.0,10.9834
382539.0,10.8475
382576.0,8.30035
382592.0,7.6581
382618.0,7.14085
382668.0,6.73856
382829.0,6.45947
383290.0,6.35958
383504.0,6.49028
383535.0,6.67471
383562.0,7.17547
383586.0,7.80685
383591.0,7.8293
383609.0,7.45395
383637.0,6.74769
383668.0,6.47762
383829.0,6.31049
385669.0,6.1776
385813.0,6.2732
385852.0,6.55133
385871.0,6.98428
385882.0,7.5003
385894.0,8.5571
385912.0,10.3091
385919.0,10.5893
385926.0,10.4509
385956.0,8.08911
385975.0,7.2751
386002.0,6.81538
386041.0,6.54615
386209.0,6.29779
389604.0,6.07047
394328.0,5.9154
395128.0,6.03247
395309.0,6.2783
395382.0,6.54977
395455.0,7.16302
395498.0,7.93475
395532.0,9.00865
395565.0,10.7218
395608.0,13.4192
395624.0,13.9984
395633.0,14.0893
395654.0,13.5483
395718.0,9.9356
395754.0,8.6029
395783.0,7.94013
395843.0,7.19182
395923.0,6.7969
395977.0,6.72935
396066.0,6.91329
396183.0,7.67812
396193.0,7.68976
396234.0,7.48966
396337.0,6.56425
396457.0,6.14438
396777.0,5.90875
399912.0,5.71073
400821.0,5.83984
401090.0,6.13134
401206.0,6.47818
401282.0,6.93742
401339.0,7.53256
401392.0,8.50397
401439.0,9.88636
401520.0,13.3614
401544.0,13.7345
401570.0,13.2784
401622.0,10.7033
401660.0,8.93339
401698.0,7.73401
401737.0,6.97433
401794.0,6.31728
401871.0,5.88755
402007.0,5.63933
402027.0,5.63616
402145.0,5.82003
402223.0,6.31171
402280.0,7.10852
402322.0,8.18443
402368.0,9.97701
402425.0,12.7431
402461.0,13.6621
402470.0,13.7114
402501.0,13.3375
402617.0,9.95652
402676.0,8.81557
402754.0,7.88088
402852.0,7.21783
403010.0,6.66951
403320.0,6.21983
404029.0,5.92181
404434.0,5.88662
405092.0,6.03983
405437.0,6.4212
405842.0,7.20999
405882.0,7.22053
406085.0,6.91771
406460.0,6.15461
406966.0,5.75963
408536.0,5.48193
411596.0,5.28521
411792.0,5.37128
411847.0,5.5879
411874.0,5.90735
411893.0,6.3566
411907.0,7.00503
411921.0,8.01148
411936.0,9.85711
411954.0,12.1535
411964.0,12.6169
411975.0,12.1216
412005.0,9.00055
412022.0,7.83942
412040.0,7.08449
412068.0,6.47645
412105.0,6.08277
412186.0,5.74415
412440.0,5.52277
412656.0,5.49866
413374.0,5.69788
413751.0,6.09359
414020.0,6.75263
414182.0,7.50486
414316.0,8.53024
414451.0,10.1504
414580.0,12.4344
414731.0,15.3469
414823.0,16.1442
414832.0,16.1501
414896.0,15.8032
415011.0,13.9932
415191.0,10.8014
415322.0,9.17176
415456.0,8.0579
415618.0,7.20204
415887.0,6.39487
416264.0,5.83908
416964.0,5.39505
418760.0,4.98958
420162.0,4.80059
420375.0,4.88996
420447.0,5.09842
420490.0,5.44755
420518.0,5.9076
420538.0,6.51362
420559.0,7.57364
420580.0,9.26997
420606.0,11.5903
420620.0,12.1995
420622.0,12.2181
420638.0,11.7103
420682.0,8.47818
420703.0,7.49085
420731.0,6.63449
420767.0,6.03107
420825.0,5.55202
420920.0,5.21689
421177.0,4.93718
422417.0,4.66648
423572.0,4.55369
423927.0,4.65484
424041.0,4.85533
424117.0,5.21604
424170.0,5.75593
424213.0,6.59324
424282.0,8.63136
424311.0,9.02353
424335.0,8.7836
424415.0,6.71613
424464.0,5.916
424521.0,5.39004
424597.0,5.0272
424750.0,4.71788
425186.0,4.46519
426646.0,4.22084
426888.0,4.32758
426961.0,4.5582
427004.0,4.92125
427037.0,5.50719
427063.0,6.32115
427107.0,8.27733
427126.0,8.68003
427129.0,8.69149
427151.0,8.31887
427201.0,6.63793
427237.0,5.83337
427283.0,5.2886
427356.0,4.8875
427466.0,4.6621
427605.0,4.59068
427821.0,4.72178
427951.0,5.00026
428059.0,5.4939
428145.0,6.25586
428210.0,7.22818
428279.0,8.83294
428369.0,11.2152
428410.0,11.6301
428445.0,11.3485
428509.0,9.82321
428592.0,7.73387
428646.0,6.783
428711.0,6.00265
428798.0,5.35277
428927.0,4.81287
429143.0,4.38527
429541.0,4.05986
429845.0,3.96109
429982.0,4.03771
430047.0,4.22607
430096.0,4.61281
430124.0,5.07696
430146.0,5.74055
430163.0,6.50737
430183.0,7.81592
430216.0,10.5076
430228.0,11.0763
430235.0,11.1815
430247.0,10.9463
430270.0,9.56437
430302.0,7.55077
430322.0,6.65394
430347.0,5.92561
430379.0,5.32129
430412.0,4.95039
430477.0,4.53741
430588.0,4.22108
430861.0,3.94001
431843.0,3.62011
435237.0,2.96899
435460.0,2.95674
435837.0,3.03429
436053.0,3.25445
436197.0,3.58412
436382.0,4.10702
436423.0,4.1388
436506.0,4.03109
436732.0,3.3193
436912.0,2.95947
437091.0,2.75682
437450.0,2.53638
438527.0,2.19161
440862.0,1.66043
442388.0,1.42108
443555.0,1.33569
443914.0,1.33126
444991.0,1.38573
445709.0,1.48746
445934.0,1.57743
446023.0,1.66556
446091.0,1.82141
446136.0,2.0179
446166.0,2.2632
446192.0,2.58547
446213.0,2.99397
446234.0,3.59164
446253.0,4.423
446274.0,5.65053
446308.0,8.03797
446323.0,8.67605
446330.0,8.77272
446345.0,8.5053
446372.0,7.13104
446402.0,5.49228
446425.0,4.58555
446452.0,3.86626
446485.0,3.30421
446523.0,2.91047
446579.0,2.57363
446655.0,2.3437
446775.0,2.18243
446994.0,2.10339
447055.0,2.10086
447658.0,2.21758
449092.0,2.77589
452389.0,4.30078
452439.0,4.50572
452458.0,4.7777
452473.0,5.29085
452486.0,6.16862
452503.0,7.53517
452510.0,7.78934
452515.0,7.73155
452525.0,7.18662
452544.0,5.90789
452557.0,5.39483
452576.0,4.99963
452613.0,4.70598
452722.0,4.54801
452772.0,4.54027
455728.0,5.40562
456840.0,5.5237
457452.0,5.47423
457475.0,5.54642
457490.0,5.97295
457501.0,6.2431
457512.0,5.97343
457525.0,5.59275
457560.0,5.47246
458551.0,5.04087
459313.0,4.35649
460160.0,3.21363
460922.0,2.12569
461303.0,1.71169
461599.0,1.49546
461836.0,1.40917
461921.0,1.40171
462073.0,1.43171
462209.0,1.53213
462315.0,1.70863
462389.0,1.94225
462442.0,2.22224
462484.0,2.57299
462521.0,3.04224
462551.0,3.61111
462577.0,4.31134
462603.0,5.29888
462626.0,6.49985
462681.0,10.0682
462700.0,10.775
462706.0,10.8107
462723.0,10.4354
462749.0,8.89441
462786.0,6.2559
462809.0,4.9814
462832.0,4.04634
462855.0,3.38772
462882.0,2.85283
462911.0,2.46306
462950.0,2.12527
463002.0,1.86086
463044.0,1.73021
463121.0,1.59973
463237.0,1.52925
463314.0,1.51862
463623.0,1.60205
465513.0,2.60295
465860.0,2.85874
466014.0,3.11836
466091.0,3.3739
466150.0,3.75412
466200.0,4.26842
466247.0,5.07077
466322.0,6.81276
466348.0,7.13047
466359.0,7.16827
466393.0,6.91392
466491.0,5.22245
466546.0,4.60869
466609.0,4.18672
466694.0,3.88345
466862.0,3.64285
467115.0,3.57125
468043.0,3.79469
469322.0,4.37133
470081.0,4.97005
470613.0,5.71116
471003.0,6.63458
471216.0,7.46669
471305.0,8.05687
471364.0,8.76362
471407.0,9.75463
471439.0,11.1844
471493.0,14.8034
471506.0,15.0874
471527.0,14.4672
471567.0,12.1764
471587.0,11.388
471627.0,10.5667
471682.0,10.2484
471700.0,10.2363
471876.0,10.9152
472334.0,13.538
472583.0,14.0724
472833.0,13.5704
473643.0,9.58757
474059.0,8.17424
474579.0,7.08185
474981.0,6.48909
474994.0,6.10756
475011.0,5.35891
475022.0,5.21004
475026.0,5.20821
475480.0,7.01579
476170.0,5.79917
478370.0,5.5453
479070.0,6.32318
480450.0,5.60152
485360.0,5.53887
486490.0,7.0199
487250.0,5.93864
489452.0,6.07494
489960.0,6.45262
490060.0,5.9291
490870.0,6.06912
493320.0,2.8916
493750.0,3.25673
494090.0,4.47392
494430.0,3.85339
496330.0,5.26191
496668.0,8.71493
496810.0,10.2731
497253.0,6.1623
498430.0,5.74263
509330.0,6.29264
511310.0,5.76152
511980.0,7.4983
512355.0,6.07063
512480.0,5.97234
515980.0,5.94231
516700.0,6.18999
518720.0,5.66609
519501.0,6.48464
519970.0,8.3211
520382.0,6.15155
521070.0,5.82248
522330.0,7.75368
522810.0,6.15552
526468.0,6.61604
527900.0,8.94897
528970.0,11.5486
530682.0,7.04902
536380.0,5.85891
536845.0,5.85344
537310.0,5.8546
537970.0,6.65214
538410.0,6.39751
538740.0,6.89455
538960.0,5.86419
541060.0,4.3975
542340.0,2.14918
542949.0,3.32193
543485.0,7.64049
543680.0,9.21063
544456.0,6.28734
546990.0,5.95322
547805.0,6.94318
547907.0,7.40556
548620.0,11.3634
549567.0,6.48082
549702.0,6.30967
552950.0,4.81084
553810.0,3.56841
555256.0,4.39863
555590.0,5.44508
556000.0,4.55563
557730.0,6.93517
558840.0,10.6788
560546.0,7.23043
560940.0,6.48048
563110.0,6.09575
563700.0,7.97454
564520.0,6.26778
566060.0,6.48055
567610.0,5.67532
569160.0,6.36976
580320.0,5.32645
581740.0,5.92269
586910.0,5.50246
587780.0,6.01054
590240.0,5.2051
591880.0,6.91192
592200.0,5.67812
594620.0,4.08849
596555.0,4.97919
597500.0,7.49289
598138.0,5.62223
601580.0,5.51564
602126.0,7.29896
602247.0,8.07809
602550.0,10.3352
603191.0,6.72197
604710.0,6.39667
605100.0,7.20182
607270.0,6.02954
608860.0,5.77456
609580.0,7.48314
610450.0,5.97441
611944.0,7.39624
612840.0,10.1961
614520.0,6.13192
615590.0,6.58675
616130.0,8.01318
616711.0,6.80582
620870.0,5.37951
621895.0,5.91034
622510.0,7.72738
622872.0,6.08377
622945.0,5.86
631780.0,5.20238
632690.0,6.98504
633740.0,5.37014
634800.0,5.1724
636490.0,7.37854
637060.0,5.67395
641900.0,5.05838
643620.0,6.56117
644560.0,5.4563
645640.0,5.0794
646728.0,5.79758
647380.0,7.04241
647740.0,5.81807
648910.0,7.15101
649420.0,10.7076
649990.0,6.42939
650332.0,5.88157
650880.0,5.13132
652630.0,6.96772
652850.0,5.4341
653440.0,3.48466
654468.0,4.63941
654810.0,4.753
658920.0,5.07519
659740.0,8.46993
661160.0,6.1982
661610.0,8.88472
662269.0,5.70766
662304.0,5.6056
666050.0,4.95001
667378.0,6.99812
668410.0,7.24891
668790.0,7.05198
669455.0,5.89556
669930.0,5.01157
685080.0,4.73144
687518.0,5.94281
688330.0,6.53149
689360.0,6.57581
691520.0,2.94115
692640.0,3.9611
693200.0,6.36289
693850.0,4.66196
695380.0,4.83856
696030.0,6.72928
696830.0,5.62659
697928.0,6.93122
699030.0,8.39156
700090.0,6.54659
700820.0,6.90238
701800.0,8.70516
702380.0,10.2876
703127.0,6.7167
705920.0,5.1542
709150.0,5.63393
714840.0,4.65317
716860.0,6.04795
720260.0,4.73953
724046.0,4.82435
724138.0,4.91418
726170.0,9.57275
727498.0,7.03873
729710.0,5.50882
730760.0,5.75611
734160.0,4.68156
735480.0,5.59781
738120.0,4.40955
739450.0,5.54449
742110.0,4.55459
744748.0,4.81732
746130.0,5.81442
748830.0,4.50586
750190.0,6.50865
751000.0,9.36344
751971.0,6.04434
752085.0,5.92388
758310.0,4.5068
759690.0,4.79067
761080.0,3.10544
763020.0,2.96194
763466.0,3.94879
764040.0,6.26896
765350.0,7.31901
766694.0,6.93145
767500.0,5.35704
768340.0,6.04175
769470.0,4.72733
770351.0,5.47535
770880.0,6.68673
771540.0,4.75048
771581.0,4.73441
772860.0,4.76107
773810.0,5.51935
774570.0,7.57364
776170.0,2.88078
776236.0,2.81487
776660.0,2.76774
778190.0,4.73368
779150.0,3.93535
780178.0,4.95389
780752.0,5.69496
781260.0,6.73367
781982.0,5.44488
782705.0,5.21347
784150.0,4.91011
786190.0,7.1989
788230.0,4.95831
789400.0,5.27902
790670.0,5.25433
792830.0,4.1815
793720.0,4.85162
794900.0,4.73392
797870.0,4.69648
798870.0,8.68434
801960.0,5.01455
803260.0,4.45381
804260.0,3.04706
807261.0,3.22015
807690.0,3.29552
808700.0,3.9584
811140.0,3.98412
812260.0,5.55018
813180.0,5.28266
814100.0,4.51232
814710.0,5.44878
817280.0,4.21297
820270.0,4.56763
821410.0,8.27438
822410.0,6.83746
824320.0,5.75117
825470.0,4.72415
826645.0,4.75429
826880.0,4.8508
827350.0,5.68674
828090.0,4.65194
830300.0,4.7059
831560.0,5.78877
834630.0,4.57812
838260.0,4.68086
840940.0,5.7028
841604.0,5.02167
842120.0,3.7846
842489.0,4.25505
842562.0,4.40123
843300.0,7.83642
844258.0,5.32956
844760.0,5.22186
846220.0,5.08962
847200.0,7.45093
848830.0,3.97124
854195.0,4.30155
854750.0,4.68253
857261.0,3.57622
857840.0,3.26217
858830.0,4.69837
861390.0,3.77952
862390.0,4.98816
863510.0,4.02007
867215.0,4.24888
868450.0,4.9469
869800.0,4.20085
870930.0,4.81854
873488.0,4.20588
874340.0,3.9663
877080.0,4.3916
879030.0,4.36433
881790.0,3.81363
883980.0,3.7527
885030.0,5.90771
885840.0,4.44338
889330.0,5.10518
891090.0,4.0544
892610.0,4.88562
896150.0,3.90349
897100.0,4.98804
897920.0,6.56304
899350.0,4.79901
900540.0,6.47871
902090.0,4.29991
903400.0,5.03438
908200.0,4.0992
910680.0,4.27549
911710.0,4.31591
914380.0,4.15029
915600.0,4.25379
918540.0,3.86661
919520.0,5.67418
920260.0,4.59863
921120.0,5.47118
923439.0,4.84217
924830.0,4.33111
925690.0,4.9661
927680.0,4.62279
929786.0,4.85425
931050.0,6.12779
931680.0,4.23319
932810.0,4.3173
933560.0,5.83611
935863.0,4.43692
941530.0,3.60317
942800.0,3.39125
943630.0,4.18677
944460.0,4.32055
945360.0,6.00206
947020.0,3.10328
949210.0,3.24963
951150.0,4.44952
952570.0,5.89253
953864.0,4.57976
954640.0,4.56576
956070.0,3.87601
958328.0,3.99594
959080.0,4.28304
959860.0,5.22995
964070.0,3.34247
966180.0,4.39255
967110.0,4.55787
968830.0,3.49269
969900.0,5.52207
970700.0,4.71971
971360.0,5.46421
972865.0,3.77838
974570.0,3.36266
975640.0,4.82139
976990.0,3.85847
977930.0,4.50624
978870.0,3.8696
980630.0,5.61565
981580.0,4.58596
983070.0,3.74817
984430.0,5.80536
985520.0,4.71245
986610.0,7.0048
987980.0,4.59738
989070.0,4.51834
990170.0,3.90275
992230.0,6.5945
993750.0,4.15417
994990.0,4.39869
996930.0,3.98431
998460.0,6.97943
999850.0,4.86427
999990.0,4.89436
1000100.0,4.7006
1002100.0,5.06646
1004900.0,3.96102
1007300.0,5.22278
1009900.0,4.59359
1011150.0,4.17883
1013600.0,3.13589
1014560.0,3.78562
1015800.0,4.99993
1018900.0,4.53872
1019900.0,6.64982
1021600.0,4.26261
1023400.0,4.41789
1028000.0,3.94415
1029500.0,5.13383
1030940.0,4.74775
1031800.0,4.40175
1033400.0,4.61773
1034600.0,4.00405
1036600.0,5.23948
1038700.0,4.93394
1039600.0,4.36979
1040600.0,4.94082
1043100.0,4.03282
1044500.0,4.46756
1044900.0,4.0964
1047300.0,4.75136
1051600.0,3.58872
1053100.0,4.75484
1054000.0,5.66009
1057120.0,3.80746
1059000.0,3.6823
1060720.0,3.98487
1061900.0,6.02731
1062780.0,4.78955
1065400.0,3.75779
1067100.0,5.20654
1069400.0,3.33848
1070500.0,4.01782
1071400.0,3.46232
1073000.0,4.55558
1073700.0,4.5567
1075800.0,4.48671
1078900.0,4.8219
1082750.0,3.4958
1083300.0,3.28451
1084150.0,3.90823
1085000.0,3.96049
1087400.0,4.38287
1089450.0,4.01059
1091500.0,3.95508
1092300.0,4.31642
1093100.0,3.21548
1095350.0,3.38379
1096100.0,3.51207
1097400.0,3.39714
1099800.0,5.60428
1100840.0,4.50303
1101190.0,4.41474
1103500.0,4.22394
1104600.0,5.41305
1106280.0,4.35974
1107700.0,3.59962
1109780.0,4.38606
1111300.0,6.86162
1115360.0,5.22665
1120500.0,3.44373
1121620.0,4.0872
1122000.0,4.22299
1123500.0,4.48236
1125000.0,4.50704
1128000.0,3.94619
1129000.0,5.09098
1131000.0,4.47697
1132200.0,6.91443
1134720.0,4.59276
1138400.0,3.7535
1140800.0,3.75835
1142300.0,3.39878
1143800.0,4.61084
1144900.0,3.59971
1146700.0,5.70645
1147900.0,4.14129
1149550.0,5.18865
1150200.0,6.16326
1151500.0,4.35493
1154100.0,4.53372
1155900.0,3.91266
1157100.0,5.85255
1161100.0,4.19334
1162600.0,4.81608
1163500.0,4.9177
1164450.0,3.85767
1165400.0,3.5554
1166650.0,5.60195
1167150.0,5.77062
1167400.0,5.8077
1169100.0,3.47087
1170000.0,4.43183
1170700.0,5.96199
1172770.0,3.76954
1176000.0,3.60902
1178190.0,3.89839
1181400.0,6.2069
1182300.0,5.82885
1183700.0,6.44607
1186400.0,5.39429
1188400.0,5.84599
1192210.0,4.9226
1194500.0,4.52542
1195800.0,6.43375
1197300.0,4.70652
1199100.0,4.60374
1203700.0,5.14479
1206500.0,3.53929
1208100.0,3.74081
1209100.0,3.31783
1210500.0,4.10251
1212000.0,4.02554
1213050.0,4.61121
1217020.0,4.64183
1218700.0,4.64002
1221600.0,3.77995
1222500.0,4.91448
1223600.0,3.57725
1225500.0,5.57001
1226500.0,5.89096
1227600.0,4.80769
1229100.0,5.34384
1232700.0,5.18037
1235600.0,7.15021
1236580.0,4.46195
1237350.0,4.37575
1239100.0,4.29061
1240600.0,5.02507
1242300.0,3.73849
1244300.0,4.28355
1245400.0,3.26259
1247010.0,3.62043
1249700.0,4.6865
1251200.0,4.02049
1253200.0,4.41664
1257100.0,3.65926
1258500.0,4.87967
1259500.0,3.28356
1261400.0,3.91505
1262400.0,3.52262
1264000.0,6.35421
1265800.0,4.67654
1268800.0,4.64848
1271800.0,4.88868
1276000.0,3.78241
1280400.0,3.60562
1282980.0,4.21187
1286300.0,4.27425
1288300.0,4.7385
1290200.0,3.84966
1293400.0,4.54847
1294900.0,3.61688
1296100.0,4.556
1297700.0,3.79752
1299800.0,3.86461
1300940.0,4.48367
1301900.0,5.24173
1303700.0,3.67968
1305400.0,4.36716
1307100.0,2.85307
1308750.0,4.85493
1309400.0,5.59219
1313300.0,3.94605
1316900.0,4.12576
1321300.0,4.52724
1323700.0,6.29518
1326700.0,4.98377
1329200.0,5.67274
1330600.0,5.18153
1332000.0,5.14942
1334600.0,4.2497
1337400.0,3.60389
1339500.0,6.94417
1343600.0,4.16154
1346500.0,5.38646
1350600.0,4.25408
1354580.0,4.87678
1355400.0,6.40085
1357000.0,4.26152
1360500.0,4.54264
1363200.0,4.87567
1364300.0,3.85291
1365800.0,6.00535
1368900.0,4.3052
1375200.0,4.31903
1377200.0,3.57467
1379300.0,4.89313
1381060.0,4.84041
1384000.0,3.96605
1387400.0,4.10072
1388300.0,3.62035
1391500.0,5.14616
1397000.0,4.20431
1401700.0,4.72177
1408200.0,4.26088
1409600.0,4.68631
1411200.0,4.4095
1416100.0,4.73345
1418500.0,3.53968
1423220.0,4.71992
1425300.0,5.3629
1425800.0,5.46505
1427200.0,3.46212
1431000.0,4.09269
1435100.0,4.22652
1440400.0,4.65697
1444000.0,3.91792
1446700.0,5.41264
1448950.0,4.52416
1449700.0,4.44344
1452700.0,4.34122
1455900.0,5.39533
1460100.0,4.04431
1463660.0,4.45648
1464380.0,4.60661
1465800.0,6.03337
1469000.0,3.96476
1475900.0,4.41992
1479500.0,4.07696
1482500.0,4.41483
1489500.0,4.15349
1490800.0,4.45384
1492300.0,3.91978
1495900.0,4.48892
1497200.0,3.98542
1505900.0,4.38968
1507550.0,3.82461
1510300.0,3.62391
1513600.0,3.71922
1515500.0,3.52152
1518870.0,3.66904
1520400.0,4.12918
1523600.0,3.95987
1525700.0,4.42625
1531400.0,4.43193
1534900.0,4.68093
1536300.0,4.30614
1540500.0,4.0983
1542100.0,4.16702
1545300.0,3.6039
1548000.0,3.31154
1551200.0,6.03866
1556300.0,4.16925
1563900.0,4.59993
1566600.0,3.69149
1570700.0,5.43006
1574000.0,4.1389
1576800.0,4.14537
1578700.0,3.79023
1581020.0,4.14305
1584000.0,5.90018
1585900.0,4.80725
1587900.0,5.15306
1589900.0,4.46693
1595700.0,5.36493
1601900.0,3.4009
1609000.0,3.79282
1610700.0,4.49151
1615900.0,4.60094
1617600.0,5.33458
1619600.0,4.13001
1623900.0,4.44553
1632300.0,3.15382
1634600.0,5.96516
1639000.0,4.32047
1642000.0,4.45177
1645800.0,3.58739
1647800.0,4.96106
1655200.0,5.13199
1661500.0,5.42379
1670200.0,4.46041
1672300.0,4.57804
1675620.0,4.23489
1685600.0,3.90519
1690050.0,4.032
1694500.0,4.31423
1697300.0,3.17624
1699400.0,4.35848
1704100.0,4.45627
1705900.0,5.29544
1708700.0,4.04536
1714700.0,4.65302
1716500.0,6.02191
1719400.0,3.79984
1724100.0,5.05451
1726900.0,4.04726
1732600.0,5.2277
1735200.0,3.64705
1740300.0,4.8153
1743500.0,3.32907
1748600.0,5.10831
1751600.0,4.04402
1754100.0,4.86038
1758500.0,4.62893
1765500.0,3.71363
1770100.0,4.30339
1772700.0,3.30427
1776400.0,4.52219
1778000.0,3.84149
1783700.0,3.26293
1785600.0,4.90068
1789000.0,3.50525
1792380.0,4.9481
1793700.0,6.23705
1797000.0,4.154
1803700.0,4.36832
1806100.0,4.14684
1809200.0,4.70268
1813600.0,4.1622
1816600.0,4.89383
1819700.0,3.50966
1823750.0,3.77388
1826600.0,4.06936
1829000.0,4.10323
1831100.0,6.03462
1835200.0,4.71637
1839700.0,4.85453
1846200.0,4.6942
1852700.0,4.14169
1857200.0,4.69308
1858700.0,4.77483
1863300.0,5.77159
1865400.0,3.88387
1868200.0,5.27818
1872500.0,4.1217
1877900.0,4.63224
1883300.0,4.5769
1885100.0,5.04811
1891020.0,4.93062
1893000.0,4.85261
1896000.0,7.22783
1899200.0,4.49245
1904700.0,5.33535
1908000.0,6.13421
1917600.0,4.29251
1920200.0,5.28961
1923200.0,4.45898
1957230.0,4.56914
1962800.0,5.74646
1974400.0,4.65556
