82-Pb-208(n,elastic) ENDF/B-VII.1
1432480.0,4.90978
1434800.0,4.54886
1439600.0,4.67188
1440600.0,7.17273
1442850.0,5.29244
1447800.0,4.94585
1455400.0,4.93945
1467120.0,4.97427
1470400.0,6.07236
1475200.0,10.9108
1478920.0,5.60877
1482200.0,4.4737
1484200.0,8.30115
1486200.0,4.94939
1497100.0,4.40005
1499650.0,4.88646
1500500.0,5.10173
1502000.0,3.87192
1505700.0,5.80373
1506900.0,6.29637
1509480.0,3.88604
1512800.0,3.52856
1513980.0,5.56953
1514900.0,7.44323
1517850.0,5.32535
1521200.0,5.18435
1523000.0,6.84952
1524600.0,4.99325
1527700.0,4.1181
1529600.0,5.56236
1534300.0,4.35224
1541500.0,4.19018
1543400.0,4.62495
1547450.0,4.15603
1550900.0,3.66379
1551200.0,4.09258
1552000.0,3.90184
1553350.0,5.89349
1554700.0,8.06345
1557620.0,5.91938
1562500.0,5.07439
1564200.0,5.57063
1565800.0,5.29559
1566900.0,5.82542
1568300.0,4.86533
1569600.0,5.79802
1572600.0,3.71663
1576580.0,4.04647
1577900.0,4.62097
1579310.0,3.45255
1582000.0,3.23675
1583700.0,4.0454
1585100.0,3.15639
1587900.0,2.98063
1591020.0,5.81169
1592900.0,7.25066
1594810.0,6.3209
1596300.0,5.18346
1599400.0,4.35644
1602350.0,4.14361
1602800.0,4.13911
1604200.0,4.74312
1606400.0,3.92683
1607860.0,5.23532
1609000.0,6.4306
1613600.0,6.00793
1615600.0,7.82425
1617260.0,4.80629
1617700.0,4.59044
1618400.0,4.33682
1623200.0,4.75005
1624800.0,4.92619
1626500.0,7.37253
1627910.0,4.39966
1634000.0,3.74088
1637750.0,3.77608
1639000.0,4.30758
1641000.0,4.03352
1642500.0,4.98421
1643680.0,4.12128
1645550.0,3.69301
1646600.0,3.38007
1649390.0,3.8182
1652050.0,5.15041
1657300.0,7.50549
1661200.0,8.79572
1667400.0,6.1556
1671300.0,6.40042
1678000.0,5.522
1680190.0,6.88734
1685000.0,7.61194
1689190.0,6.98259
1691700.0,5.66394
1694800.0,9.71767
1697500.0,9.62649
1699400.0,10.2866
1701600.0,6.06686
1701700.0,6.05101
1712870.0,6.11851
1714600.0,7.43627
1716800.0,4.50241
1717800.0,4.56932
1720000.0,7.80285
1725000.0,6.98294
1726900.0,7.21697
1729100.0,6.46255
1741200.0,10.1964
1745400.0,10.9251
1749420.0,6.63819
1750000.0,6.14754
1751500.0,5.47995
1753520.0,7.92904
1755100.0,11.1316
1760200.0,6.46723
1761900.0,6.08518
1763900.0,4.83553
1766500.0,6.50106
1769800.0,4.95009
1776700.0,4.31661
1778950.0,5.66123
1780300.0,7.70245
1783060.0,4.94068
1786600.0,4.01094
1788330.0,4.22563
1790300.0,6.83791
1796420.0,3.29995
1797300.0,3.02331
1798420.0,4.25964
1800300.0,6.93641
1803000.0,6.88796
1803850.0,6.88866
1804700.0,6.88368
1806220.0,5.83542
1807750.0,5.62499
1810800.0,5.4293
1812900.0,6.86844
1820100.0,5.1382
1822100.0,4.60045
1824800.0,7.40704
1830700.0,5.0277
1836200.0,4.12146
1838700.0,5.13493
1843200.0,3.93741
1848400.0,4.82075
1850200.0,4.21882
1853300.0,4.59799
1855800.0,3.7158
1856520.0,3.7679
1857900.0,5.51098
1863900.0,4.71633
1866800.0,6.02571
1869300.0,3.94316
1872100.0,5.27348
1874300.0,4.02273
1881800.0,4.04823
1885800.0,4.39652
1888700.0,4.7842
1893000.0,4.66801
1895200.0,4.95902
1898500.0,4.2778
1903200.0,5.50629
1905400.0,6.94933
1908000.0,6.21449
1915700.0,6.63714
1917600.0,6.56518
1919400.0,7.99085
1922800.0,6.36824
1925000.0,7.08761
1927620.0,5.53746
1931000.0,5.4009
1936640.0,5.46163
1939200.0,6.87699
1941100.0,4.81242
1943400.0,5.05202
1945650.0,4.77684
1947900.0,3.52051
1950920.0,7.55922
1951350.0,7.6918
1954800.0,7.9176
1958600.0,5.95728
1962000.0,7.81979
1964700.0,5.04303
1967400.0,4.63971
1969700.0,5.31154
1972000.0,4.21834
1974700.0,6.74802
1979400.0,5.35974
1989100.0,5.06111
1993400.0,3.9043
1994980.0,4.20843
1999700.0,7.54257
2004520.0,4.4776
2006400.0,3.98065
2008800.0,7.21849
2012400.0,5.72916
2015600.0,6.03361
2017600.0,5.95262
2019200.0,5.23767
2021200.0,5.53588
2024800.0,5.19051
2027200.0,6.10731
2029600.0,3.46722
2031220.0,4.53491
2033300.0,6.50016
2038100.0,7.66314
2044200.0,7.5322
2049500.0,8.97074
2052400.0,4.36219
2057210.0,6.18989
2059400.0,7.29627
2061800.0,9.54468
2064300.0,9.85317
2067560.0,6.84339
2070100.0,5.49722
2072600.0,6.29708
2075100.0,6.85406
2078000.0,6.66924
2081400.0,7.20963
2082980.0,7.17867
2084290.0,6.3121
2085600.0,5.36275
2093600.0,4.43418
2096500.0,6.14614
2099100.0,4.94816
2101600.0,6.21694
2103800.0,5.13398
2107200.0,8.8884
2110600.0,6.81427
2116600.0,6.77795
2120400.0,5.94176
2122600.0,6.90218
2129100.0,4.80894
2131700.0,7.35167
2138200.0,5.41771
2141510.0,6.29258
2143500.0,7.28958
2146170.0,5.83404
2149600.0,5.18077
2151800.0,7.14262
2155300.0,5.48639
2157950.0,6.7702
2160600.0,9.51598
2164050.0,5.90992
2164320.0,5.73993
2169100.0,5.10804
2174900.0,6.59266
2182900.0,6.21089
2187710.0,6.84897
2188680.0,7.42374
2190600.0,8.78006
2194730.0,7.51734
2196900.0,4.92993
2202040.0,5.32658
2211180.0,7.84525
2212900.0,8.51244
2215700.0,5.02136
2218400.0,5.71145
2221200.0,5.87026
2226300.0,4.80864
2230500.0,6.62173
2233300.0,6.2651
2236100.0,7.26389
2239300.0,5.9397
2243100.0,8.08117
2246290.0,5.70273
2246920.0,5.59522
2248200.0,5.54116
2253400.0,6.5247
2255300.0,5.40341
2265200.0,7.26853
2271900.0,6.77838
2279600.0,8.90671
2282000.0,6.84729
2289200.0,6.54954
2297700.0,7.63138
2302800.0,8.43826
2307200.0,7.88532
2310100.0,8.29738
2311600.0,6.65419
2313280.0,7.76753
2316000.0,10.6679
2319040.0,8.79868
2321400.0,5.99357
2326240.0,6.74566
2334300.0,7.76807
2339300.0,9.88776
2344300.0,6.65461
2348300.0,7.20513
2350800.0,6.88588
2354300.0,8.91819
2357400.0,9.99775
2360350.0,9.11867
2361900.0,6.73729
2366500.0,5.65019
2371000.0,5.17709
2375810.0,6.22353
2378700.0,7.34175
2380700.0,10.4569
2382240.0,9.71726
2384800.0,5.66348
2386350.0,6.13477
2391000.0,11.2791
2394580.0,6.52845
2397200.0,6.45427
2402400.0,6.65833
2407600.0,8.98566
2413400.0,9.25136
2417620.0,6.55082
2418600.0,5.60011
2423160.0,7.1799
2425900.0,7.89757
2428600.0,8.02125
2431200.0,5.88845
2440200.0,11.3393
2445030.0,7.11033
2449300.0,4.93351
2456800.0,5.2954
2460000.0,4.8578
2464750.0,6.27584
2467600.0,8.07294
2471400.0,6.92626
2475700.0,8.15497
2478450.0,5.72464
2481200.0,5.64265
2483300.0,4.36057
2493200.0,9.87991
2495400.0,9.25358
2498100.0,5.87768
2500350.0,6.74738
2502600.0,9.15074
2505300.0,8.40292
2508600.0,9.62746
2514750.0,6.82473
2520900.0,5.98631
2524800.0,7.26534
2527000.0,6.32627
2529660.0,6.90142
2535500.0,8.88195
2538800.0,6.9243
2544500.0,10.2153
2549000.0,5.45075
2553000.0,7.28903
2555800.0,6.15063
2559300.0,7.51562
2561600.0,8.00899
2565000.0,6.03884
2569600.0,7.4467
2574200.0,4.80326
2578680.0,5.83816
2583400.0,7.07043
2593900.0,4.81305
2595750.0,6.17559
2598000.0,8.52117
2603800.0,7.43554
2609100.0,8.89594
2611450.0,8.89666
2614980.0,8.89219
2618500.0,6.85278
2626800.0,8.56417
2629800.0,7.56029
2635200.0,9.18914
2645300.0,8.03572
2648300.0,6.20518
2650700.0,6.13009
2655000.0,8.2079
2658000.0,6.65173
2662800.0,10.0561
2670100.0,9.18196
2672500.0,5.47415
2674400.0,5.20814
2677320.0,7.84072
2682900.0,8.62228
2687200.0,6.05434
2692200.0,8.40056
2701400.0,4.96576
2705100.0,6.87916
2709500.0,5.49303
2715100.0,7.49109
2721400.0,8.79157
2725700.0,5.58314
2729500.0,6.38416
2731400.0,7.35134
2741710.0,6.4561
2747900.0,6.23096
2751200.0,7.09385
2754900.0,8.3069
2758000.0,7.49128
2765100.0,10.6237
2770550.0,10.1201
2776000.0,8.82137
2779900.0,6.08733
2787000.0,8.60519
2793500.0,6.12558
2804600.0,6.50398
2809200.0,5.87234
2817100.0,6.66991
2819100.0,5.53082
2824400.0,6.37105
2830400.0,5.92655
2833000.0,6.84491
2837700.0,4.93904
2843000.0,7.65608
2845700.0,5.59994
2853890.0,7.87396
2857100.0,10.3536
2865600.0,6.71131
2869850.0,6.33585
2874100.0,6.07257
2878800.0,6.60125
2885600.0,5.58362
2892680.0,7.41709
2895900.0,9.1823
2909700.0,6.05276
2916000.0,9.46263
2920800.0,5.7372
2925000.0,7.73322
2928500.0,6.30214
2939000.0,8.06476
2943300.0,9.88179
2948900.0,7.06192
2954600.0,9.22501
2962190.0,8.52464
2968100.0,6.61128
2973260.0,7.829
2975320.0,7.96
2984600.0,7.97304
2991000.0,8.67312
2994600.0,6.20637
3003300.0,8.06669
3011300.0,8.28482
3017200.0,9.40273
3026700.0,5.9145
3034100.0,7.9138
3037000.0,8.06112
3045900.0,7.04185
3055600.0,7.1866
3057800.0,7.77374
3065300.0,8.02016
3067500.0,7.11169
3075800.0,8.18882
3084100.0,6.00834
3087900.0,6.73579
3093200.0,6.4332
3096200.0,7.53534
3100000.0,6.28644
3107700.0,7.08808
3112300.0,6.67878
3123000.0,8.33021
3131100.0,8.13748
3139200.0,7.60174
3147800.0,6.24402
3152790.0,7.36773
3161100.0,7.3754
3164200.0,6.02145
3169700.0,7.98497
3173700.0,6.42282
3178400.0,6.60453
3191100.0,6.71782
3196700.0,6.8244
3210300.0,7.42921
3216700.0,7.34032
3232900.0,7.62008
3241000.0,8.1306
3245100.0,6.85239
3250800.0,8.48017
3259000.0,8.92529
3271380.0,7.08328
3272200.0,6.37978
3279600.0,8.74669
3286300.0,7.5449
3290050.0,7.78526
3291300.0,8.18424
3296300.0,10.266
3304600.0,7.44539
3313000.0,9.98043
3321500.0,6.88869
3324000.0,7.33709
3331600.0,7.24484
3337600.0,7.32702
3343500.0,8.16684
3347800.0,7.23654
3360700.0,8.36902
3363300.0,7.55092
3377100.0,8.29404
3383620.0,7.21895
3385800.0,7.08982
3390100.0,6.34496
3396650.0,6.89819
3403200.0,7.04204
3410200.0,6.22184
3425200.0,7.06148
3427900.0,5.45809
3432300.0,5.57986
3436800.0,7.59183
3442910.0,7.46133
3448300.0,5.55918
3458990.0,7.75677
3465400.0,7.86626
3469900.0,6.51476
3475300.0,6.56382
3488000.0,8.46968
3497200.0,6.11235
3503500.0,5.85943
3514550.0,6.9397
3525600.0,7.3877
3533900.0,6.69073
3536700.0,7.74023
3543710.0,7.0124
3555400.0,5.32452
3560000.0,7.44955
3565700.0,6.71143
3570400.0,7.02404
3577000.0,6.46485
3579800.0,6.91785
3586400.0,6.11867
3594000.0,7.46585
3598800.0,6.66796
3617000.0,6.90986
3622700.0,5.55448
3628500.0,7.28933
3634300.0,5.75919
3642100.0,7.9637
3646900.0,6.28016
3658650.0,6.55944
3670400.0,7.20782
3676300.0,6.40345
3698000.0,7.04929
3709000.0,6.43166
3715000.0,6.94708
3721000.0,6.35595
3725000.0,7.2204
3729000.0,5.69678
3745100.0,7.75219
3758300.0,6.58176
3763400.0,6.89194
3766500.0,5.80606
3779800.0,7.97237
3788000.0,7.13604
3795200.0,7.24299
3814400.0,6.54496
3828500.0,5.88658
3834720.0,6.73351
3848400.0,6.87415
3854700.0,5.66689
3869600.0,6.82319
3879600.0,6.64439
3881600.0,6.31379
3885600.0,5.40428
3894980.0,6.51115
3900600.0,7.36055
3917260.0,6.50697
3921100.0,5.76317
3928700.0,6.30786
3947300.0,7.06648
3959630.0,6.46479
4000000.0,6.3207
4028400.0,6.93845
4035200.0,6.14617
4048800.0,7.2042
4059100.0,5.9194
4064620.0,5.76178
4087800.0,6.6943
4089000.0,6.06036
4097100.0,6.82531
4100650.0,5.917
4105210.0,5.55811
4112980.0,6.46182
4115560.0,6.66092
4125910.0,6.86714
4129700.0,6.82902
4145320.0,6.90634
4152210.0,6.72435
4159100.0,5.97412
4161080.0,5.9172
4173400.0,6.66331
4175800.0,6.046
4204500.0,6.00209
4205700.0,5.2418
4221400.0,6.20546
4250520.0,5.94177
4256800.0,5.74216
4260500.0,5.32334
4272800.0,6.05355
4278900.0,5.36883
4291300.0,6.63646
4300050.0,5.7148
4308800.0,5.4055
4313220.0,6.03329
4322070.0,6.15302
4382200.0,6.42365
4400000.0,5.93159
4405300.0,6.20051
4406600.0,5.3635
4418300.0,6.01927
4465550.0,5.75905
4483800.0,6.07303
4489200.0,5.40017
4511800.0,5.31871
4525200.0,4.68377
4535350.0,5.31499
4545500.0,5.60405
4579500.0,5.46965
4586400.0,5.72574
4598800.0,5.71233
4623700.0,5.86516
4632360.0,5.72697
4648440.0,5.09816
4655800.0,5.01105
4663470.0,5.52142
4696700.0,5.89473
4698200.0,5.18238
4702700.0,5.83627
4715020.0,5.99248
4723850.0,5.29533
4726800.0,5.01892
4734230.0,4.78407
4765800.0,5.83463
4767200.0,5.1543
4772790.0,5.63499
4820000.0,5.84161
4836300.0,5.20237
4867700.0,5.57731
4885700.0,5.02507
4899400.0,5.24613
4914500.0,5.95874
4928300.0,5.13546
4952800.0,5.56437
4962880.0,5.2409
4993100.0,5.05656
5000000.0,5.07939
5350000.0,4.77728
6100000.0,4.00214
7186480.0,3.27699
8000000.0,2.92094
1.025E7,2.66159
1.15E7,2.55323
1.35E7,2.70263
1.8E7,3.22684
2.0E7,3.29273
2.4E7,3.16797
2.825E7,2.86602
3.55757E7,2.16417
4.0E7,1.91787
4.37289E7,1.84633
4.44579E7,1.84271
4.9E7,1.88019
6.19508E7,2.28337
7.04047E7,2.58393
8.3E7,2.87831
8.4E7,2.88325
1.04E8,2.70864
1.47E8,1.96962
1.5E8,1.928
