82-Pb-204(n,&gamma;) ENDF/B-VII.1
28930.5,0.0497345
28931.0,0.0406405
28931.6,0.0334979
28932.2,0.0282377
28933.0,0.0234568
28934.0,0.0194382
28935.1,0.0164163
28936.6,0.0136491
28938.3,0.0113478
28940.5,0.00941604
28942.9,0.00793666
28945.4,0.00694268
28949.1,0.00599826
28952.5,0.00548021
28957.7,0.00509899
28961.1,0.00502665
28967.8,0.00522245
28974.4,0.00585885
28978.9,0.00660076
28983.7,0.00782409
28987.8,0.00941285
28991.1,0.0112907
28994.1,0.0136871
28996.7,0.0165787
28999.1,0.0203828
29001.2,0.0251095
29003.0,0.0309862
29004.6,0.0378962
29006.0,0.0464912
29007.2,0.0571235
29008.2,0.0701823
29008.9,0.0837024
29009.7,0.102078
29010.3,0.125836
29010.8,0.15009
29011.3,0.186977
29011.8,0.231861
29012.3,0.292241
29012.8,0.377961
29013.3,0.495128
29013.8,0.649916
29014.4,0.864609
29015.0,1.17541
29015.7,1.62222
29016.8,2.45977
29018.2,3.5823
29019.1,4.12329
29019.9,4.3211
29020.0,4.32242
29020.8,4.16917
29021.7,3.67867
29023.4,2.29543
29024.4,1.55059
29025.1,1.12278
29025.7,0.849461
29026.2,0.649876
29026.7,0.495077
29027.2,0.384719
29027.6,0.303655
29028.1,0.236509
29028.6,0.187607
29029.2,0.150522
29029.7,0.123745
29030.3,0.101732
29031.0,0.0858185
29031.8,0.0700653
29032.8,0.0569902
29033.9,0.0473143
29035.2,0.0388895
29036.7,0.0317976
29038.3,0.026213
29040.4,0.0210627
29042.6,0.0172563
29045.3,0.0138696
29048.4,0.0112086
29052.0,0.00904907
29055.6,0.00752419
29060.4,0.00609879
29065.2,0.00510781
29070.7,0.00430395
29077.9,0.0035723
29085.8,0.00302888
29094.0,0.00263564
29104.9,0.0022746
29115.9,0.00202745
29132.7,0.00177851
29156.0,0.00156822
29185.0,0.00141121
29220.0,0.00129895
29266.5,0.00121692
29339.9,0.00116495
29366.7,0.00115758
29427.1,0.00118726
29474.1,0.00127211
29507.6,0.00141081
29527.8,0.00155907
29546.7,0.00179131
29561.3,0.00208378
29572.4,0.00242468
29582.1,0.00286995
29590.4,0.00343711
29597.3,0.00412518
29603.6,0.0050396
29609.1,0.0062117
29613.5,0.00752771
29617.6,0.00930788
29621.0,0.0113409
29624.1,0.0140197
29626.8,0.0171174
29629.2,0.0211023
29631.2,0.0258574
29633.2,0.0322051
29635.0,0.0400868
29636.4,0.0492766
29637.6,0.0598291
29638.7,0.0733608
29639.5,0.0890153
29640.3,0.10731
29641.0,0.131757
29641.6,0.163692
29642.2,0.204249
29642.7,0.253779
29643.2,0.312619
29643.7,0.405591
29644.3,0.530993
29644.8,0.679882
29645.3,0.893368
29646.0,1.22162
29646.7,1.69908
29648.0,2.71104
29649.3,3.68255
29650.3,4.14404
29651.0,4.25312
29651.8,4.1263
29652.5,3.77928
29653.7,2.9258
29655.2,1.75421
29656.0,1.24368
29656.6,0.928246
29657.1,0.714194
29657.7,0.549697
29658.2,0.419614
29658.7,0.330585
29659.2,0.263433
29659.7,0.209699
29660.3,0.166695
29660.9,0.137312
29661.6,0.110891
29662.4,0.0902923
29663.3,0.0742679
29664.2,0.0619719
29665.4,0.0508239
29666.8,0.0414721
29668.5,0.0331773
29670.5,0.0265394
29672.5,0.0216924
29674.9,0.0176068
29677.7,0.0141652
29680.8,0.0114755
29684.4,0.00929741
29688.5,0.00751407
29692.9,0.00619494
29698.4,0.00501906
29704.7,0.0041005
29711.8,0.00339162
29718.9,0.00289301
29728.8,0.00241508
29741.7,0.00201194
29756.1,0.00172289
29774.1,0.00149407
29792.6,0.00134311
29820.0,0.00120174
29856.7,0.00109238
29902.5,0.00101281
29994.1,9.32655E-4
30140.6,8.84117E-4
30433.7,8.51987E-4
30800.1,8.72322E-4
31091.0,9.34466E-4
31254.8,0.00101553
31324.1,0.00109662
31357.1,0.00117847
31384.3,0.00131515
31399.7,0.00146633
31409.8,0.00163282
31417.3,0.00182717
31424.9,0.002125
31429.9,0.00242865
31434.9,0.00287097
31439.2,0.003444
31442.6,0.00413049
31445.6,0.0050221
31448.2,0.00614267
31450.4,0.00752778
31452.3,0.00928917
31453.8,0.0111805
31455.0,0.0132958
31456.2,0.0163101
31457.0,0.0195644
31457.7,0.0229472
31458.3,0.0278113
31458.8,0.0340591
31459.3,0.0421131
31459.7,0.0515366
31460.2,0.0643703
31460.6,0.0818195
31461.0,0.105414
31461.4,0.13446
31461.8,0.173236
31462.2,0.230357
31462.7,0.304816
31463.1,0.399797
31463.6,0.526802
31464.1,0.718746
31464.8,1.0155
31466.0,1.62392
31467.3,2.2598
31468.2,2.55562
31469.0,2.66282
31469.0,2.66283
31469.8,2.57052
31470.6,2.31302
31471.8,1.69144
31473.1,1.03174
31473.8,0.731972
31474.4,0.526763
31474.9,0.399787
31475.4,0.295601
31475.8,0.223226
31476.3,0.167855
31476.7,0.13032
31477.1,0.102887
31477.5,0.0799516
31477.9,0.0630013
31478.3,0.0505401
31478.8,0.040291
31479.2,0.0334246
31479.7,0.027561
31480.4,0.0228452
31481.1,0.0191491
31481.8,0.0163313
31483.0,0.0133186
31484.4,0.0108549
31486.0,0.00894778
31487.9,0.007345
31490.1,0.00604119
31492.4,0.00506647
31495.4,0.00418041
31498.9,0.00347392
31502.6,0.00297096
31507.9,0.00249397
31513.1,0.00218458
31520.8,0.00188769
31529.2,0.00168826
31537.6,0.0015617
31554.4,0.00141691
31582.4,0.00131389
31627.2,0.00127208
31716.8,0.00131271
31851.3,0.00147835
31985.7,0.0017531
32075.3,0.00202701
32164.9,0.00241866
32243.3,0.00291897
32310.5,0.00353621
32366.5,0.00426106
32411.3,0.00505996
32456.1,0.00615554
32495.4,0.00749328
32534.6,0.00935897
32568.2,0.0116499
32598.4,0.0145889
32621.9,0.0177673
32645.5,0.0221721
32665.6,0.027443
32684.1,0.0341571
32700.9,0.042687
32714.9,0.0525579
32728.9,0.066271
32740.1,0.0815254
32750.5,0.100803
32760.5,0.126796
32768.7,0.155534
32777.1,0.196453
32784.4,0.246271
32791.4,0.311339
32797.2,0.386743
32803.1,0.488503
32808.7,0.619088
32814.4,0.79544
32821.8,1.08904
32830.5,1.44916
32833.9,1.53426
32837.0,1.56189
32839.7,1.54117
32844.2,1.42576
32858.5,0.832495
32864.6,0.637255
32870.2,0.502018
32875.8,0.400938
32882.1,0.317103
32888.8,0.252112
32896.4,0.19938
32904.2,0.159923
32913.2,0.127346
32922.7,0.102383
32932.8,0.0830986
32944.0,0.0673941
32957.8,0.0534441
32970.9,0.0439268
32987.7,0.0350129
33007.3,0.0277042
33027.4,0.022359
33050.9,0.0179082
33077.8,0.0143209
33108.1,0.0114877
33141.7,0.00927923
33178.6,0.00758168
33217.9,0.00629405
33262.7,0.00527794
33307.5,0.0046098
33341.1,0.00432933
33363.5,0.00425872
33385.9,0.00438162
33402.7,0.0047136
33413.9,0.00516318
33422.3,0.00568927
33430.7,0.00657809
33437.3,0.0077092
33443.0,0.00920074
33447.6,0.0110782
33451.3,0.0132484
33454.4,0.0158386
33457.1,0.0190701
33459.7,0.0235027
33461.8,0.0286964
33463.7,0.0351082
33465.3,0.0428534
33466.6,0.0523047
33467.7,0.062404
33468.7,0.0766414
33469.6,0.0935294
33470.4,0.114149
33471.0,0.140451
33471.7,0.176508
33472.2,0.220996
33472.8,0.28185
33473.4,0.364526
33473.9,0.472901
33474.5,0.620566
33475.1,0.829741
33475.8,1.12393
33476.7,1.55697
33479.0,2.97967
33479.9,3.39164
33480.7,3.592
33481.0,3.60273
33481.8,3.49413
33482.6,3.19717
33483.9,2.46842
33485.5,1.47282
33486.3,1.04145
33487.0,0.776021
33487.6,0.596534
33488.1,0.459038
33488.7,0.350617
33489.2,0.276624
33489.8,0.220944
33490.3,0.176448
33491.0,0.140879
33491.7,0.113371
33492.4,0.0924578
33493.2,0.0775798
33494.1,0.0642295
33495.4,0.0521728
33496.8,0.042099
33498.5,0.0340862
33500.4,0.0277514
33502.7,0.0225538
33505.1,0.0185408
33508.0,0.015116
33511.0,0.012692
33514.8,0.0104826
33519.2,0.00870491
33524.6,0.00723986
33531.3,0.0060406
33539.5,0.0050825
33549.9,0.00432142
33561.5,0.0037811
33575.2,0.00337163
33593.4,0.00302948
33620.6,0.00273576
33657.6,0.00251585
33714.6,0.00240184
33763.5,0.00247818
33800.2,0.00268082
33822.3,0.00292889
33840.3,0.00326477
33855.3,0.00371294
33867.2,0.00427306
33877.2,0.00497672
33885.5,0.00585256
33892.4,0.00692783
33898.8,0.00840929
33903.7,0.0100217
33908.2,0.0121515
33912.2,0.0148992
33915.7,0.0183452
33918.5,0.0222656
33921.2,0.0275829
33923.5,0.0340298
33925.6,0.0420123
33927.2,0.0509008
33928.8,0.0633853
33930.0,0.0764247
33931.1,0.0932126
33932.0,0.112978
33932.8,0.138232
33933.6,0.169666
33934.2,0.208883
33934.8,0.25586
33935.4,0.320784
33935.9,0.408789
33936.5,0.52705
33937.1,0.683448
33937.7,0.913647
33938.4,1.23457
33939.2,1.71157
33940.4,2.57276
33941.9,3.75879
33942.9,4.28382
33943.8,4.52486
33944.0,4.53657
33944.9,4.36627
33946.0,3.80532
33948.6,1.85107
33949.4,1.35315
33950.1,0.991441
33950.7,0.750708
33951.3,0.566738
33951.9,0.436418
33952.4,0.349564
33953.0,0.277084
33953.6,0.223738
33954.2,0.183002
33954.9,0.14672
33955.7,0.121217
33956.4,0.102393
33957.4,0.0856545
33958.5,0.0705676
33960.0,0.0572128
33961.7,0.0460104
33963.7,0.0369258
33966.0,0.0297197
33968.4,0.0243967
33971.2,0.0200701
33974.4,0.0165123
33977.9,0.0138167
33982.0,0.0115357
33986.9,0.00970065
33992.1,0.00833824
33998.5,0.00722087
34006.2,0.00636744
34015.2,0.00573119
34028.1,0.00526786
34043.2,0.00511995
34062.6,0.00533339
34081.9,0.00593521
34100.2,0.00692154
34116.3,0.008266
34129.7,0.00992541
34140.5,0.0117901
34151.2,0.0143901
34160.4,0.0174861
34169.0,0.0215598
34176.5,0.0265553
34182.9,0.0324444
34188.6,0.0395105
34193.9,0.0486693
34198.4,0.0593061
34202.9,0.0739856
34206.7,0.0909431
34210.0,0.111438
34213.1,0.136646
34215.8,0.168742
34218.4,0.209756
34220.6,0.25807
34222.8,0.323476
34224.7,0.403618
34226.4,0.506002
34227.9,0.630428
34229.2,0.782317
34230.5,0.984547
34231.9,1.27201
34233.2,1.63401
34234.8,2.2038
34238.4,3.80734
34240.0,4.2469
34241.0,4.3383
34242.4,4.17715
34243.8,3.73218
34247.6,2.04239
34249.1,1.53401
34250.5,1.18379
34251.8,0.9335
34253.0,0.74808
34254.5,0.590702
34256.1,0.477087
34257.7,0.386653
34259.6,0.309458
34261.8,0.246776
34264.2,0.198662
34266.8,0.160386
34269.8,0.128607
34273.0,0.104091
34276.8,0.0834644
34280.6,0.0684612
34285.1,0.0553078
34290.2,0.0445003
34295.4,0.0365642
34301.8,0.0295083
34308.7,0.0240252
34316.2,0.0196489
34325.4,0.0158298
34334.8,0.013006
34344.2,0.0109183
34357.6,0.00876482
34371.1,0.0072418
34387.2,0.00594278
34406.6,0.00484697
34429.1,0.00396775
34451.7,0.00335315
34477.5,0.00285175
34509.8,0.00241306
34550.6,0.0020385
34602.2,0.001729
34653.8,0.00152424
34735.5,0.001317
34843.0,0.00115529
34973.2,0.00104759
35157.4,9.56493E-4
35403.1,9.03614E-4
35648.7,8.88619E-4
36028.3,9.20228E-4
36229.2,9.80357E-4
36363.2,0.00105312
36467.7,0.00117273
36533.4,0.00132034
36575.6,0.00148611
36610.7,0.00171481
36635.4,0.0019684
36655.9,0.00228664
36673.5,0.00269535
36688.1,0.00319832
36699.9,0.00377651
36711.6,0.00461224
36721.0,0.00557882
36729.2,0.00677995
36736.5,0.00830569
36742.7,0.0101077
36748.1,0.0123121
36753.2,0.0152292
36757.6,0.018763
36761.6,0.0232033
36765.3,0.0290499
36768.2,0.0353338
36771.0,0.0438338
36773.5,0.0542157
36775.6,0.0665209
36777.5,0.0815461
36779.1,0.0995586
36780.7,0.123135
36782.1,0.153909
36783.3,0.191303
36784.5,0.239781
36785.4,0.297819
36786.3,0.369753
36787.2,0.472476
36788.1,0.606886
36789.1,0.790448
36790.1,1.06303
36791.5,1.52235
36793.7,2.27568
36794.7,2.54488
36795.7,2.66336
36796.0,2.66852
36797.1,2.58178
36798.2,2.30022
36801.5,1.17763
36802.6,0.877246
36803.5,0.673835
36804.4,0.516538
36805.3,0.413082
36806.1,0.332318
36807.0,0.270053
36807.9,0.222188
36809.0,0.181232
36810.2,0.146744
36811.6,0.118586
36813.2,0.0959499
36815.1,0.0768626
36817.1,0.0620132
36819.4,0.0498871
36821.9,0.040712
36824.7,0.0331009
36827.7,0.027212
36831.4,0.021952
36835.3,0.0179762
36840.0,0.0145103
36844.7,0.0120122
36850.8,0.00966738
36857.0,0.00800349
36864.0,0.00663215
36872.2,0.00549453
36881.6,0.00457386
36893.3,0.00377682
36908.0,0.00311382
36922.6,0.00266991
36940.2,0.002308
36960.1,0.00203425
36988.3,0.00178576
37030.5,0.00157549
37086.8,0.00143798
37161.8,0.00136497
37233.4,0.00134971
37394.6,0.00141709
37496.0,0.00152065
37543.8,0.00161898
37583.7,0.00177608
37606.1,0.00194445
37620.0,0.00211979
37632.8,0.00237599
37641.9,0.00266948
37650.0,0.0030735
37656.8,0.00359715
37662.1,0.00423638
37666.9,0.00507586
37670.9,0.00615794
37674.2,0.00744291
37676.7,0.00889691
37679.1,0.0107489
37681.2,0.0131829
37683.0,0.0161848
37684.6,0.019947
37685.9,0.0243714
37687.0,0.0296189
37687.7,0.0349235
37688.4,0.0425024
37689.1,0.052157
37689.6,0.0639228
37690.1,0.0793731
37690.6,0.0993015
37691.1,0.126311
37691.6,0.162658
37692.1,0.209633
37692.6,0.27711
37693.1,0.365244
37693.7,0.485128
37694.3,0.650743
37695.0,0.901334
37696.0,1.32234
37697.9,2.23136
37699.0,2.60236
37699.9,2.73016
37700.0,2.73135
37700.9,2.62517
37702.0,2.29251
37704.6,1.06482
37705.4,0.750057
37706.1,0.548128
37706.7,0.403273
37707.2,0.301717
37707.7,0.231365
37708.2,0.179275
37708.7,0.138759
37709.2,0.108535
37709.7,0.0861864
37710.2,0.0692875
37710.7,0.0563117
37711.3,0.045807
37711.9,0.0383903
37712.7,0.0320894
37713.5,0.0269335
37714.6,0.0224143
37716.0,0.0183695
37717.5,0.0152087
37719.4,0.0125151
37721.4,0.0103537
37724.0,0.00848532
37727.0,0.00698721
37730.5,0.00579837
37734.8,0.00481936
37739.8,0.00406178
37746.2,0.00343739
37752.7,0.00303424
37762.1,0.00265875
37775.1,0.00236628
37792.4,0.00216368
37816.5,0.00203774
37856.5,0.00196655
37872.5,0.00195953
37968.6,0.00204741
38099.3,0.00231331
38199.3,0.00258262
38332.6,0.00306743
38449.2,0.00370085
38515.9,0.00422694
38578.1,0.0049073
38616.9,0.00564004
38639.3,0.00635916
38656.1,0.00726938
38666.9,0.00822015
38674.5,0.00925743
38682.2,0.0108595
38688.0,0.0127694
38692.9,0.0152899
38696.9,0.0184039
38700.0,0.0219069
38702.6,0.0260727
38704.9,0.0314007
38706.8,0.0376868
38708.4,0.0449915
38709.8,0.0544126
38711.0,0.0647473
38712.1,0.0795064
38713.1,0.0972647
38713.9,0.119038
38714.6,0.146418
38715.2,0.179463
38715.8,0.225446
38716.5,0.288167
38717.1,0.372829
38717.8,0.485103
38718.5,0.650342
38719.3,0.888445
38720.2,1.26047
38723.0,2.50784
38724.0,2.83473
38725.0,2.94744
38726.0,2.8391
38727.0,2.5077
38730.0,1.17538
38730.9,0.837804
38731.6,0.624152
38732.2,0.48535
38732.9,0.373111
38733.5,0.288477
38734.2,0.225777
38734.8,0.179813
38735.4,0.147361
38736.2,0.118199
38736.9,0.0976723
38737.9,0.0799405
38739.0,0.0652152
38740.3,0.0539591
38741.6,0.0455393
38743.2,0.0382853
38745.5,0.0312099
38747.9,0.025868
38751.0,0.0214423
38754.6,0.0180276
38758.9,0.0153307
38763.2,0.0135529
38769.8,0.0118594
38777.0,0.0107452
38787.2,0.00990713
38800.5,0.00947157
38808.6,0.00941213
38827.1,0.00967421
38845.1,0.0104381
38859.8,0.0116365
38870.6,0.0132244
38878.8,0.0152599
38884.9,0.0177941
38889.3,0.0206081
38893.4,0.0245002
38896.7,0.0294594
38899.0,0.0346675
38901.4,0.0420491
38903.2,0.0503351
38904.6,0.0601508
38905.9,0.0717622
38907.0,0.0861073
38908.0,0.104717
38908.7,0.125241
38909.4,0.152794
38910.2,0.191626
38910.8,0.239644
38911.4,0.298816
38912.1,0.384881
38912.7,0.499018
38913.4,0.660753
38914.2,0.884895
38915.1,1.22786
38917.9,2.48754
38919.0,2.80446
38920.0,2.92308
38920.0,2.92308
38920.9,2.8252
38922.0,2.50821
38923.9,1.64661
38925.2,1.10644
38926.1,0.807325
38926.8,0.600362
38927.5,0.464512
38928.1,0.357643
38928.8,0.277853
38929.4,0.219195
38930.0,0.178883
38930.8,0.143283
38931.6,0.118132
38932.3,0.099978
38933.2,0.0848567
38934.2,0.0717705
38935.5,0.0601639
38937.0,0.050396
38939.0,0.0418033
38941.2,0.0354095
38943.7,0.0301387
38946.8,0.0259187
38951.1,0.0220443
38956.3,0.0192209
38962.8,0.017169
38970.7,0.0158328
38983.4,0.014852
39000.2,0.0145936
39025.5,0.015135
39067.7,0.0171747
39114.1,0.0206422
39158.3,0.0253625
39196.3,0.0309668
39234.2,0.0387265
39265.8,0.0476622
39295.9,0.0592608
39322.8,0.0734957
39349.1,0.0927109
39371.2,0.114745
39393.4,0.144498
39415.5,0.184916
39436.6,0.236455
39460.2,0.311204
39495.2,0.435235
39507.8,0.467039
39522.8,0.481795
39534.8,0.472402
39551.7,0.431827
39601.4,0.258828
39624.2,0.19819
39646.3,0.154293
39668.4,0.122064
39690.6,0.0983335
39715.9,0.0785524
39738.0,0.0658434
39763.3,0.0552643
39782.3,0.0498503
39794.9,0.047787
39801.2,0.0474925
39810.7,0.0486188
39817.0,0.0514718
39821.8,0.0559116
39825.7,0.0624081
39829.2,0.0720335
39831.8,0.0843615
39833.9,0.100108
39835.5,0.118255
39836.8,0.14085
39837.9,0.167302
39838.8,0.200409
39839.7,0.24595
39840.5,0.305741
39841.2,0.379821
39842.0,0.475658
39842.7,0.598834
39843.5,0.790986
39844.4,1.0456
39845.7,1.53389
39847.7,2.30646
39848.8,2.60229
39849.9,2.72505
39850.0,2.72538
39850.9,2.65494
39852.1,2.36918
39854.0,1.63989
39855.4,1.09717
39856.4,0.812329
39857.3,0.608955
39858.0,0.477691
39858.7,0.384771
39859.4,0.313724
39860.2,0.252047
39861.0,0.203887
39861.9,0.169784
39863.0,0.14055
39864.3,0.115433
39866.0,0.0954722
39867.8,0.0804721
39869.8,0.0690407
39872.4,0.0592008
39875.9,0.0501982
39879.7,0.0436671
39884.6,0.0382767
39890.4,0.0340002
39898.6,0.0300802
39912.2,0.0260222
39930.9,0.0225592
39962.0,0.0188566
40000.8,0.0157338
40042.8,0.0133001
40092.6,0.0111658
40158.4,0.00913029
40224.2,0.00769446
40286.4,0.00679626
40330.6,0.00641968
40344.4,0.00639465
40369.8,0.00655854
40387.5,0.00699649
40398.3,0.0075509
40408.1,0.00844886
40414.9,0.00949741
40420.8,0.0109045
40425.7,0.0127071
40429.7,0.0149392
40433.1,0.0176178
40435.8,0.0208162
40438.6,0.025467
40440.8,0.0309245
40442.6,0.0374492
40444.1,0.0447982
40445.3,0.0532926
40446.5,0.0654244
40447.4,0.0781438
40448.2,0.0939852
40449.0,0.116516
40449.7,0.14549
40450.4,0.183338
40451.0,0.228652
40451.6,0.288744
40452.2,0.367497
40452.7,0.468974
40453.4,0.621083
40454.2,0.852281
40455.2,1.20766
40457.8,2.32852
40458.8,2.63748
40459.9,2.77263
40460.0,2.77461
40461.0,2.67526
40462.1,2.34661
40465.0,1.12102
40465.9,0.80969
40466.7,0.596972
40467.3,0.452641
40468.0,0.34242
40468.6,0.266907
40469.2,0.212158
40469.9,0.166623
40470.5,0.133728
40471.2,0.108752
40472.0,0.0891227
40472.9,0.0737389
40474.0,0.0600746
40475.2,0.0496424
40476.7,0.0409111
40478.4,0.0337849
40480.2,0.0283636
40482.4,0.0237284
40485.4,0.0194897
40488.4,0.016502
40492.1,0.0140666
40497.0,0.011969
40503.1,0.0104087
40510.5,0.00944146
40517.8,0.00912767
40523.6,0.00928657
40529.4,0.00987073
40535.3,0.0110918
40539.2,0.0124819
40543.1,0.014662
40545.8,0.016965
40548.6,0.0203513
40550.9,0.0246991
40552.7,0.0297504
40554.2,0.0354272
40555.4,0.0417502
40556.5,0.0507829
40557.5,0.061925
40558.3,0.0749037
40559.0,0.091017
40559.6,0.11234
40560.2,0.140706
40560.9,0.179985
40561.4,0.231056
40562.0,0.299418
40562.6,0.389326
40563.2,0.513692
40563.9,0.688165
40564.7,0.939904
40565.8,1.37718
40567.9,2.2975
40568.9,2.61984
40569.9,2.73694
40570.0,2.73772
40570.9,2.64703
40571.9,2.35513
40573.6,1.64709
40574.9,1.08186
40575.8,0.772685
40576.5,0.568533
40577.1,0.439598
40577.7,0.338166
40578.3,0.262534
40578.9,0.203315
40579.4,0.159368
40580.0,0.127058
40580.6,0.102364
40581.3,0.082327
40582.1,0.0667534
40583.0,0.0553313
40583.9,0.0460649
40585.2,0.0380267
40586.7,0.03116
40588.4,0.0256414
40590.5,0.0211584
40592.8,0.0175856
40595.4,0.0147694
40598.8,0.0123155
40602.9,0.0102761
40607.6,0.00869733
40613.3,0.00746113
40619.7,0.0065273
40629.5,0.00562988
40642.7,0.00490704
40659.3,0.00438142
40679.2,0.00400461
40713.3,0.00365128
40757.0,0.00347781
40759.5,0.0034775
40791.6,0.00360333
40809.7,0.00388213
40821.8,0.00426458
40830.9,0.00476454
40837.8,0.00537429
40843.6,0.00616557
40848.5,0.00715682
40852.6,0.00837491
40856.3,0.0100035
40859.4,0.0119826
40862.2,0.0145681
40864.6,0.0177949
40866.6,0.0216724
40868.2,0.026054
40869.6,0.0311273
40870.8,0.0375423
40871.6,0.0441872
40872.5,0.0535583
40873.3,0.0654346
40873.9,0.0787189
40874.6,0.0978845
40875.1,0.121493
40875.7,0.153666
40876.2,0.193393
40876.8,0.249552
40877.3,0.323451
40877.9,0.418829
40878.5,0.554183
40879.2,0.750837
40880.1,1.05361
40881.6,1.70559
40883.0,2.27187
40884.0,2.57196
40885.0,2.67597
40886.0,2.579
40886.9,2.30995
40888.5,1.62974
40889.9,1.05349
40890.8,0.75625
40891.5,0.549793
40892.1,0.415393
40892.7,0.312915
40893.3,0.239523
40893.9,0.184372
40894.4,0.14683
40894.9,0.118094
40895.6,0.0935826
40896.2,0.0760649
40896.9,0.0618905
40897.6,0.051589
40898.4,0.0437309
40899.5,0.0358311
40900.9,0.029159
40902.5,0.023826
40904.3,0.0194915
40906.3,0.0162704
40908.8,0.0133686
40911.6,0.0110625
40914.8,0.00925208
40918.0,0.00796064
40922.6,0.00665893
40928.0,0.00565544
40935.0,0.00479572
40943.4,0.00414
40953.5,0.00364395
40966.3,0.00325394
40984.4,0.00292306
41008.7,0.00266899
41042.9,0.00246307
41106.9,0.00225846
41196.6,0.0021296
41252.7,0.00210671
41331.1,0.0021625
41390.9,0.00232033
41435.8,0.00257073
41465.7,0.00286144
41488.1,0.00319556
41510.5,0.0036997
41528.7,0.00432037
41545.1,0.00514718
41558.2,0.00612258
41569.6,0.00735014
41580.1,0.00897768
41589.5,0.0110823
41597.4,0.0136684
41603.9,0.016679
41609.6,0.0202353
41615.1,0.0251343
41619.9,0.0312708
41623.9,0.038367
41627.7,0.04754
41631.1,0.0594759
41634.1,0.0737449
41636.6,0.0910581
41638.9,0.112421
41641.1,0.140438
41642.9,0.173131
41644.4,0.211484
41645.9,0.263474
41647.2,0.322618
41648.5,0.408123
41649.7,0.508119
41650.9,0.653226
41652.2,0.856255
41653.7,1.16668
41657.4,2.06611
41658.9,2.29778
41660.0,2.35654
41661.4,2.26304
41662.8,2.01421
41666.7,1.07559
41668.1,0.797702
41669.4,0.613544
41670.6,0.483104
41671.7,0.389316
41672.9,0.316311
41674.4,0.250693
41675.9,0.203528
41677.6,0.163064
41679.4,0.133095
41681.5,0.107891
41683.8,0.0877629
41686.3,0.071348
41689.1,0.058295
41692.4,0.0472249
41696.2,0.03794
41700.2,0.0310902
41705.1,0.0248985
41709.7,0.0207654
41716.1,0.0166417
41722.6,0.0136313
41730.8,0.0109818
41740.1,0.00889625
41750.9,0.00725135
41762.3,0.00604013
41775.8,0.00504707
41790.8,0.00429437
41809.5,0.00365137
41831.9,0.00314424
41861.8,0.00272135
41891.7,0.00246201
41929.1,0.00226896
41988.9,0.00213042
42018.8,0.00211354
42078.5,0.00216456
42133.6,0.00232072
42175.0,0.00254277
42211.0,0.00286037
42241.0,0.00328977
42265.0,0.00383632
42283.0,0.00447286
42298.0,0.00527636
42309.8,0.00621493
42319.4,0.0073347
42327.6,0.00871498
42335.0,0.010513
42341.0,0.0126285
42346.2,0.0152757
42350.6,0.0184037
42354.4,0.02215
42357.7,0.0267618
42360.9,0.032912
42363.6,0.0405733
42366.1,0.0503386
42368.1,0.0616352
42369.8,0.0754753
42371.3,0.0920451
42372.6,0.112037
42373.8,0.137922
42374.8,0.168026
42375.8,0.20756
42376.6,0.259361
42377.5,0.328563
42378.4,0.422775
42379.3,0.548876
42380.2,0.72346
42381.3,0.98014
42383.0,1.5028
42384.8,2.04569
42385.8,2.24791
42387.0,2.34306
42388.1,2.25703
42389.4,1.98859
42392.6,1.00446
42393.7,0.745871
42394.6,0.570832
42395.5,0.439779
42396.4,0.341561
42397.2,0.271087
42398.1,0.216557
42399.0,0.176914
42400.0,0.144936
42401.2,0.117658
42402.4,0.0974739
42403.9,0.0801618
42405.7,0.0658874
42407.6,0.0548892
42410.1,0.0449899
42412.9,0.0370991
42415.8,0.031795
42419.9,0.02693
42424.5,0.0235973
42429.8,0.0216827
42435.0,0.0211243
42439.9,0.0216126
42446.1,0.0236112
42451.1,0.02655
42456.1,0.0312208
42460.6,0.0376496
42464.5,0.0458028
42467.7,0.0557407
42470.8,0.0691385
42473.3,0.085135
42475.5,0.104237
42477.6,0.129994
42479.4,0.162385
42480.9,0.202303
42482.2,0.251991
42483.3,0.308669
42484.4,0.384149
42485.3,0.478844
42486.2,0.610086
42487.1,0.782953
42487.9,0.992869
42488.8,1.28707
42489.8,1.73351
42491.1,2.43602
42493.7,4.00264
42494.9,4.46484
42496.0,4.62438
42497.2,4.4528
42498.4,3.91721
42501.7,1.98295
42502.8,1.45197
42503.7,1.10456
42504.6,0.846465
42505.5,0.654463
42506.3,0.531506
42507.2,0.42206
42508.2,0.342726
42509.2,0.276141
42510.4,0.225265
42511.8,0.181875
42513.3,0.149174
42515.1,0.120417
42517.0,0.0986328
42519.1,0.0807101
42521.6,0.0656603
42524.4,0.0537561
42527.7,0.04367
42531.6,0.0353958
42536.1,0.0285711
42541.2,0.0233198
42546.6,0.0193668
42553.0,0.0160978
42559.4,0.013791
42568.6,0.0115407
42579.5,0.00985046
42591.9,0.0086105
42606.6,0.00775538
42624.1,0.00726553
42644.0,0.00711072
42672.1,0.0074522
42700.1,0.00835322
42721.2,0.0094501
42745.7,0.0113506
42765.0,0.0135261
42783.1,0.0163843
42800.7,0.0203433
42815.7,0.0251886
42828.6,0.0309811
42840.0,0.0380918
42850.5,0.0471638
42860.0,0.0583999
42868.7,0.0728573
42876.1,0.089492
42883.3,0.111467
42890.0,0.139743
42896.4,0.176871
42902.5,0.22507
42909.0,0.29376
42916.2,0.396361
42926.0,0.550649
42930.7,0.598186
42934.0,0.608923
