82-Pb-207(n,&gamma;) ENDF/B-VII.1
129583.0,0.0039841
129600.0,0.00398189
129705.0,0.00413691
129791.0,0.00458304
129852.0,0.00521787
129895.0,0.00597483
129930.0,0.00683108
129964.0,0.0081201
129993.0,0.00966887
130015.0,0.0114075
130038.0,0.0138305
130059.0,0.01709
130077.0,0.0208692
130093.0,0.0257299
130108.0,0.0319424
130123.0,0.0401935
130135.0,0.0499815
130149.0,0.0640602
130163.0,0.0845591
130192.0,0.134497
130200.0,0.142516
130207.0,0.145209
130218.0,0.139101
130231.0,0.119734
130254.0,0.0799268
130268.0,0.0609395
130281.0,0.0483017
130295.0,0.037852
130308.0,0.0307207
130322.0,0.0250485
130340.0,0.0199353
130359.0,0.0159382
130379.0,0.0130376
130402.0,0.0106508
130430.0,0.00855586
130460.0,0.00700419
130491.0,0.00585546
130529.0,0.00487188
130567.0,0.00416848
130622.0,0.00343972
130682.0,0.00289903
130758.0,0.00243876
130833.0,0.00211964
130946.0,0.00179339
131089.0,0.00152007
131265.0,0.00129982
131494.0,0.00111616
131728.0,0.00100722
131817.0,9.93345E-4
131893.0,0.00100949
131963.0,0.00108263
132004.0,0.00119683
132028.0,0.00132054
132048.0,0.00148842
132064.0,0.00169824
132078.0,0.00197655
132090.0,0.00233162
132100.0,0.00275794
132109.0,0.003337
132119.0,0.00415685
132129.0,0.00534885
132149.0,0.00840879
132155.0,0.00902307
132159.0,0.00915249
132166.0,0.00880018
132175.0,0.00766743
132191.0,0.00517508
132200.0,0.00404699
132210.0,0.00324282
132219.0,0.00270376
132230.0,0.00224555
132242.0,0.00188022
132258.0,0.0015815
132277.0,0.00133995
132301.0,0.00116253
132330.0,0.00103297
132376.0,9.13999E-4
132452.0,8.14941E-4
132579.0,7.36561E-4
132826.0,6.61616E-4
133307.0,5.84151E-4
133846.0,5.40471E-4
134048.0,5.35916E-4
134351.0,5.51707E-4
134533.0,5.88985E-4
134667.0,6.49168E-4
134748.0,7.12726E-4
134829.0,8.15912E-4
134895.0,9.53981E-4
134942.0,0.00110669
134983.0,0.00130394
135018.0,0.00155026
135048.0,0.00184285
135077.0,0.00226209
135101.0,0.00274013
135124.0,0.00338849
135144.0,0.0041993
135163.0,0.00528678
135180.0,0.00658652
135198.0,0.00842557
135216.0,0.0109746
135249.0,0.0161451
135263.0,0.0173526
135269.0,0.0174854
135282.0,0.0169046
135298.0,0.0147332
135330.0,0.00973128
135348.0,0.00751017
135365.0,0.00599165
135384.0,0.00472287
135403.0,0.00379343
135423.0,0.00309415
135446.0,0.00252873
135470.0,0.00210689
135499.0,0.00173243
135534.0,0.00142457
135577.0,0.00117965
135624.0,9.98438E-4
135678.0,8.61405E-4
135745.0,7.52043E-4
135826.0,6.7276E-4
135934.0,6.19742E-4
136014.0,6.09205E-4
136095.0,6.26125E-4
136149.0,6.61474E-4
136206.0,7.3239E-4
136244.0,8.17529E-4
136274.0,9.1972E-4
136302.0,0.00106929
136325.0,0.00124305
136342.0,0.00143197
136358.0,0.00169502
136373.0,0.00201633
136386.0,0.00244871
136397.0,0.00295403
136408.0,0.00361516
136417.0,0.00448453
136425.0,0.0055225
136432.0,0.00677109
136438.0,0.00828071
136444.0,0.0103722
136449.0,0.0129772
136453.0,0.0158559
136458.0,0.0198309
136461.0,0.0249685
136465.0,0.0309769
136468.0,0.0394347
136471.0,0.0506781
136474.0,0.0656064
136478.0,0.0881759
136485.0,0.145651
136489.0,0.163212
136491.0,0.168853
136494.0,0.164005
136497.0,0.145299
136506.0,0.0821094
136509.0,0.0622775
136512.0,0.0487044
136515.0,0.0381857
136518.0,0.0303538
136522.0,0.0242048
136525.0,0.0194276
136530.0,0.0154629
136535.0,0.0123507
136540.0,0.0100284
136545.0,0.00814804
136551.0,0.00660129
136559.0,0.00535625
136567.0,0.00432619
136576.0,0.00354575
136586.0,0.00288359
136599.0,0.00233186
136612.0,0.00193833
136627.0,0.00161001
136646.0,0.00134067
136664.0,0.00115038
136691.0,9.56822E-4
136723.0,8.11169E-4
136755.0,7.14384E-4
136797.0,6.28487E-4
136849.0,5.61733E-4
136928.0,4.99923E-4
137049.0,4.49793E-4
137217.0,4.13836E-4
137510.0,3.86064E-4
137971.0,3.74427E-4
138391.0,3.8724E-4
138650.0,4.14795E-4
138852.0,4.61004E-4
138986.0,5.17912E-4
139086.0,5.88044E-4
139170.0,6.79258E-4
139246.0,8.07461E-4
139302.0,9.52742E-4
139355.0,0.00115213
139397.0,0.00138509
139433.0,0.00167537
139465.0,0.00202431
139493.0,0.00245925
139521.0,0.00306865
139546.0,0.00383182
139568.0,0.00475246
139591.0,0.00602254
139612.0,0.00769865
139638.0,0.0103814
139675.0,0.0145033
139691.0,0.0155503
139698.0,0.0156855
139712.0,0.0153426
139732.0,0.013619
139775.0,0.0086925
139799.0,0.00662857
139820.0,0.00526438
139841.0,0.00424975
139863.0,0.00345979
139888.0,0.00279969
139916.0,0.00226688
139948.0,0.00184632
139986.0,0.00149394
140030.0,0.00121334
140080.0,9.96787E-4
140130.0,8.48078E-4
140193.0,7.19351E-4
140268.0,6.1622E-4
140361.0,5.33092E-4
140461.0,4.73889E-4
140629.0,4.13643E-4
140830.0,3.7291E-4
141157.0,3.38411E-4
141702.0,3.13414E-4
142540.0,3.03151E-4
143329.0,3.14008E-4
143805.0,3.39048E-4
144102.0,3.73308E-4
144310.0,4.16845E-4
144459.0,4.66874E-4
144607.0,5.47635E-4
144720.0,6.46596E-4
144804.0,7.57266E-4
144875.0,8.95083E-4
144934.0,0.00105876
144994.0,0.00129578
145041.0,0.00156736
145083.0,0.00190488
145119.0,0.00230778
145148.0,0.00276722
145178.0,0.00339713
145205.0,0.00418532
145230.0,0.00522685
145251.0,0.00641504
145270.0,0.00792103
145288.0,0.00982014
145304.0,0.0121888
145321.0,0.0155131
145337.0,0.0197107
145351.0,0.0250824
145368.0,0.0329659
145396.0,0.0484025
145409.0,0.0529559
145416.0,0.0534804
145428.0,0.0513079
145443.0,0.0444872
145470.0,0.0292908
145486.0,0.022603
145500.0,0.0178771
145515.0,0.0142715
145530.0,0.0115204
145548.0,0.00915799
145568.0,0.00725395
145589.0,0.00583854
145612.0,0.00470811
145636.0,0.00385994
145666.0,0.00309711
145696.0,0.00253899
145730.0,0.00209609
145773.0,0.00169079
145814.0,0.00141451
145862.0,0.00118622
145921.0,9.84632E-4
145993.0,8.18809E-4
146076.0,6.88542E-4
146171.0,5.89069E-4
146302.0,5.01467E-4
146450.0,4.40146E-4
146658.0,3.89674E-4
146926.0,3.57879E-4
147164.0,3.48823E-4
147372.0,3.57134E-4
147550.0,3.82125E-4
147695.0,4.33233E-4
147768.0,4.80356E-4
147835.0,5.50937E-4
147887.0,6.37099E-4
147931.0,7.53508E-4
147964.0,8.76724E-4
147996.0,0.00105643
148021.0,0.00126687
148046.0,0.00155617
148066.0,0.00191343
148083.0,0.00234778
148099.0,0.00289823
148112.0,0.00358288
148124.0,0.00440825
148134.0,0.00541025
148143.0,0.00669456
148151.0,0.00819681
148159.0,0.0101907
148165.0,0.0124402
148171.0,0.015592
148176.0,0.0191092
148181.0,0.0240504
148186.0,0.0300933
148190.0,0.0378871
148194.0,0.0478468
148197.0,0.0602881
148201.0,0.0774064
148205.0,0.102808
148215.0,0.182808
148218.0,0.200127
148221.0,0.20524
148225.0,0.19688
148229.0,0.171605
148237.0,0.103383
148241.0,0.0779274
148245.0,0.061344
148248.0,0.0491265
148251.0,0.0397434
148255.0,0.0318377
148260.0,0.0253058
148264.0,0.0205671
148269.0,0.0166089
148275.0,0.0135387
148281.0,0.0109134
148288.0,0.00889201
148296.0,0.00711358
148305.0,0.00576134
148315.0,0.0046625
148326.0,0.00379775
148340.0,0.00305141
148353.0,0.00252055
148369.0,0.00208232
148387.0,0.00171756
148405.0,0.00144815
148427.0,0.00121894
148451.0,0.00104023
148483.0,8.72685E-4
148515.0,7.58315E-4
148553.0,6.6441E-4
148608.0,5.80693E-4
148656.0,5.37206E-4
148733.0,5.06233E-4
148759.0,5.05095E-4
148810.0,5.17858E-4
148861.0,5.57208E-4
148897.0,6.09296E-4
148928.0,6.85547E-4
148954.0,7.85216E-4
148979.0,9.26708E-4
149000.0,0.00111279
149016.0,0.00133899
149030.0,0.00160997
149042.0,0.00193002
149053.0,0.00238809
149063.0,0.00295694
149072.0,0.00366431
149079.0,0.0045351
149086.0,0.00564169
149091.0,0.00695168
149096.0,0.00850877
149100.0,0.0103792
149104.0,0.0129921
149108.0,0.0161026
149111.0,0.0201776
149113.0,0.0247314
149116.0,0.0310376
149118.0,0.0386413
149120.0,0.0474355
149122.0,0.05876
149124.0,0.0753868
149125.0,0.0963497
149128.0,0.128665
149130.0,0.180274
149135.0,0.291959
149138.0,0.332862
149140.0,0.343651
149142.0,0.334563
149145.0,0.303902
149149.0,0.218861
149152.0,0.148283
149154.0,0.108724
149156.0,0.0831142
149158.0,0.065311
149160.0,0.050944
149162.0,0.040231
149164.0,0.0324882
149167.0,0.026116
149169.0,0.0208582
149172.0,0.0172498
149175.0,0.0140788
149179.0,0.0112497
149183.0,0.00922349
149188.0,0.00750461
149193.0,0.00606039
149199.0,0.00486401
149207.0,0.0039105
149214.0,0.00317752
149223.0,0.00261324
149233.0,0.00211278
149244.0,0.00175838
149258.0,0.00143101
149272.0,0.00120205
149289.0,9.96207E-4
149307.0,8.52845E-4
149332.0,7.14253E-4
149358.0,6.16083E-4
149391.0,5.33692E-4
149437.0,4.60411E-4
149493.0,4.06776E-4
149572.0,3.61942E-4
149698.0,3.24182E-4
149877.0,2.98454E-4
150339.0,2.74085E-4
151094.0,2.64932E-4
151472.0,2.62977E-4
152589.0,2.72637E-4
153086.0,2.90577E-4
153314.0,3.13518E-4
153428.0,3.40375E-4
153506.0,3.78597E-4
153557.0,4.28474E-4
153595.0,4.94228E-4
153618.0,5.60777E-4
153640.0,6.59239E-4
153659.0,7.87549E-4
153671.0,9.25691E-4
153683.0,0.00110072
153693.0,0.001316
153702.0,0.00160287
153709.0,0.0019343
153716.0,0.00237209
153721.0,0.00287053
153726.0,0.00345902
153730.0,0.00420024
153734.0,0.00518941
153738.0,0.00641048
153741.0,0.00795365
153743.0,0.00974547
153746.0,0.0121386
153748.0,0.0150141
153750.0,0.0184703
153752.0,0.0227813
153754.0,0.0293451
153755.0,0.0373928
153758.0,0.0500434
153760.0,0.0690367
153766.0,0.120412
153769.0,0.135676
153771.0,0.139116
153773.0,0.135185
153775.0,0.119403
153782.0,0.0608939
153785.0,0.0446561
153787.0,0.0339306
153788.0,0.0267056
153790.0,0.0212652
153792.0,0.0172057
153794.0,0.0139845
153796.0,0.0111966
153799.0,0.00919513
153801.0,0.00750561
153804.0,0.00612025
153808.0,0.00500234
153812.0,0.00403262
153817.0,0.00328591
153822.0,0.0026704
153828.0,0.00221176
153835.0,0.00180026
153843.0,0.00148499
153853.0,0.00121631
153863.0,0.00103056
153876.0,8.64625E-4
153892.0,7.32555E-4
153911.0,6.27975E-4
153935.0,5.4537E-4
153965.0,4.83638E-4
154000.0,4.40613E-4
154043.0,4.12534E-4
154114.0,3.89219E-4
154199.0,3.80533E-4
154369.0,3.92065E-4
154568.0,4.33746E-4
154738.0,4.97663E-4
154879.0,5.84013E-4
154993.0,6.92179E-4
155072.0,8.03245E-4
155152.0,9.62298E-4
155220.0,0.00116006
155276.0,0.00139471
155322.0,0.00165451
155367.0,0.00201133
155407.0,0.00244917
155441.0,0.00296691
155475.0,0.00368699
155503.0,0.00452778
155529.0,0.00557198
155554.0,0.00698833
155576.0,0.00878552
155595.0,0.010885
155612.0,0.0134813
155628.0,0.0167952
155644.0,0.0213491
155658.0,0.0271942
155672.0,0.0346008
155688.0,0.0456639
155719.0,0.0709305
155730.0,0.0760502
155736.0,0.076668
155747.0,0.073835
155761.0,0.0642584
155787.0,0.0423854
155802.0,0.0326697
155816.0,0.0257956
155830.0,0.020551
155845.0,0.0165525
155862.0,0.0131232
155878.0,0.0106704
155898.0,0.00853585
155920.0,0.00686255
155943.0,0.00558954
155968.0,0.0045474
155997.0,0.00370906
156028.0,0.00303046
156065.0,0.00247811
156104.0,0.00204513
156150.0,0.00169537
156206.0,0.00139153
156263.0,0.001186
156320.0,0.00104552
156388.0,9.41902E-4
156456.0,9.05268E-4
156501.0,9.33483E-4
156539.0,0.00101869
156566.0,0.00113391
156588.0,0.00129773
156605.0,0.00151936
156621.0,0.00181874
156632.0,0.00216635
156643.0,0.00263687
156651.0,0.00315908
156658.0,0.00378848
156664.0,0.00451332
156669.0,0.00545135
156675.0,0.00668971
156679.0,0.00813326
156683.0,0.0100643
156687.0,0.0124757
156690.0,0.0153125
156692.0,0.0186019
156694.0,0.0230058
156696.0,0.0275407
156698.0,0.0338092
156699.0,0.042305
156701.0,0.0520954
156702.0,0.065346
156704.0,0.0831789
156705.0,0.108332
156706.0,0.141568
156708.0,0.189951
156710.0,0.259567
156713.0,0.396554
156716.0,0.571075
156718.0,0.634923
156720.0,0.657923
156722.0,0.635509
156724.0,0.573765
156728.0,0.406932
156731.0,0.267574
156732.0,0.194001
156734.0,0.147466
156735.0,0.112504
156737.0,0.0873704
156738.0,0.0701239
156739.0,0.0556354
156741.0,0.0442357
156742.0,0.0356436
156744.0,0.0288369
156746.0,0.0236181
156748.0,0.0194733
156751.0,0.0159236
156753.0,0.0128967
156757.0,0.0104052
156761.0,0.00837058
156765.0,0.0069059
156770.0,0.00566691
156775.0,0.00464868
156782.0,0.00375168
156789.0,0.00310429
156798.0,0.00255531
156807.0,0.00213571
156818.0,0.00176925
156831.0,0.00147469
156847.0,0.0012316
156866.0,0.00104486
156884.0,9.16589E-4
156912.0,7.89067E-4
156948.0,6.81858E-4
156995.0,6.02259E-4
157061.0,5.33302E-4
157140.0,4.87185E-4
157267.0,4.5002E-4
157437.0,4.30959E-4
157500.0,4.29187E-4
157691.0,4.4147E-4
157860.0,4.74866E-4
157988.0,5.20146E-4
158115.0,5.93814E-4
158221.0,6.9248E-4
158305.0,8.11114E-4
158385.0,9.80054E-4
158448.0,0.00118182
158504.0,0.00143991
158552.0,0.00176012
158592.0,0.00213982
158630.0,0.00265423
158661.0,0.00326765
158690.0,0.00404812
158716.0,0.00502812
158738.0,0.00626824
158757.0,0.00767195
158774.0,0.00942823
158789.0,0.0115251
158803.0,0.0143147
158816.0,0.0177503
158827.0,0.0218921
158837.0,0.0274318
158847.0,0.0342008
158855.0,0.0426561
158863.0,0.0528288
158870.0,0.0663433
158876.0,0.0829033
158882.0,0.102527
158887.0,0.128953
158893.0,0.163695
158899.0,0.214833
158906.0,0.298016
158914.0,0.395267
158920.0,0.435282
158923.0,0.440083
158926.0,0.430713
158932.0,0.388635
158945.0,0.228137
158951.0,0.177088
158956.0,0.139768
158961.0,0.111717
158967.0,0.088419
158974.0,0.0709998
158981.0,0.0561721
158988.0,0.045262
158996.0,0.0361958
159006.0,0.0287764
159015.0,0.0234114
159027.0,0.0186706
159039.0,0.0152388
159051.0,0.0124757
159066.0,0.0101217
159083.0,0.008172
159102.0,0.00662949
159121.0,0.00544083
159144.0,0.00445321
159166.0,0.00372237
159191.0,0.00309816
159225.0,0.00250924
159264.0,0.00201417
159304.0,0.00166523
159352.0,0.00136778
159407.0,0.00112492
159471.0,9.32699E-4
159550.0,7.69388E-4
159640.0,6.4577E-4
159746.0,5.48776E-4
159852.0,4.82271E-4
160022.0,4.13122E-4
160234.0,3.61088E-4
160531.0,3.19396E-4
160877.0,2.9227E-4
161448.0,2.69484E-4
162497.0,2.51327E-4
164498.0,2.43415E-4
166261.0,2.51261E-4
166975.0,2.66561E-4
167356.0,2.87928E-4
167585.0,3.146E-4
167738.0,3.46429E-4
167852.0,3.85514E-4
167938.0,4.3071E-4
168024.0,5.00482E-4
168095.0,5.92184E-4
168155.0,7.10652E-4
168202.0,8.53074E-4
168244.0,0.00103588
168280.0,0.00126247
168309.0,0.00152829
168339.0,0.00190116
168366.0,0.00237286
168390.0,0.00294704
168414.0,0.00373432
168443.0,0.00495103
168485.0,0.00689564
168504.0,0.00737901
168511.0,0.00742187
168529.0,0.00719633
168552.0,0.00630724
168596.0,0.00423078
168621.0,0.00331329
168645.0,0.00263551
168672.0,0.002091
168699.0,0.00169953
168729.0,0.00138705
168764.0,0.00112421
168806.0,9.15303E-4
168848.0,7.71778E-4
168895.0,6.57374E-4
168955.0,5.60157E-4
169029.0,4.81505E-4
169129.0,4.15592E-4
169262.0,3.65462E-4
169453.0,3.28761E-4
169720.0,3.07918E-4
169885.0,3.04615E-4
170171.0,3.13174E-4
170376.0,3.36271E-4
170513.0,3.68665E-4
170625.0,4.1678E-4
170702.0,4.73236E-4
170766.0,5.47821E-4
170817.0,6.39657E-4
170862.0,7.60546E-4
170901.0,9.1478E-4
170933.0,0.00110169
170962.0,0.001342
170988.0,0.00164382
171013.0,0.00205843
171036.0,0.00259335
171060.0,0.00335376
171090.0,0.00462035
171120.0,0.00589144
171136.0,0.00624726
171142.0,0.00628316
171159.0,0.0060534
171182.0,0.00518721
171219.0,0.00355539
171243.0,0.00275442
171266.0,0.00217529
171287.0,0.0017824
171312.0,0.00145256
171338.0,0.00120469
171370.0,9.86063E-4
171402.0,8.33199E-4
171440.0,7.04562E-4
171485.0,6.01693E-4
171537.0,5.22015E-4
171610.0,4.49202E-4
171687.0,4.00696E-4
171815.0,3.53297E-4
171987.0,3.20455E-4
172269.0,2.96133E-4
172800.0,2.82166E-4
173100.0,2.80654E-4
174385.0,2.92546E-4
175498.0,3.21655E-4
176300.0,3.61532E-4
176867.0,4.10852E-4
177308.0,4.76167E-4
177623.0,5.53936E-4
177844.0,6.40457E-4
178002.0,7.31924E-4
178159.0,8.69843E-4
178279.0,0.00103001
178380.0,0.00123243
178455.0,0.00145375
178531.0,0.00177694
178594.0,0.00217623
178644.0,0.0026412
178689.0,0.00322108
178726.0,0.00392225
178758.0,0.00473418
178789.0,0.00586775
178818.0,0.0073181
178843.0,0.00914751
178866.0,0.0114937
178885.0,0.0141919
178902.0,0.0176495
178920.0,0.0224183
178937.0,0.0287219
178953.0,0.0369398
178971.0,0.0487047
178999.0,0.0688896
179011.0,0.0745249
179019.0,0.0756327
179028.0,0.0742028
179043.0,0.0661533
179076.0,0.0427564
179092.0,0.0336692
179108.0,0.026928
179125.0,0.0222482
179140.0,0.0194186
179155.0,0.0176967
179171.0,0.0171166
179184.0,0.0176023
179197.0,0.0191193
179215.0,0.0229406
179230.0,0.025831
179237.0,0.0261596
179248.0,0.0249783
179260.0,0.0214305
179280.0,0.0152409
179293.0,0.0120811
179307.0,0.0097834
179322.0,0.00794584
179339.0,0.00658383
179355.0,0.00561741
179377.0,0.00470776
179405.0,0.00393542
179434.0,0.00336678
179472.0,0.00287858
179511.0,0.00252576
179564.0,0.00221253
179617.0,0.00200812
179696.0,0.00182576
179801.0,0.00172261
179845.0,0.00171203
179977.0,0.00176493
180108.0,0.0019331
180240.0,0.00223221
180358.0,0.00265495
180459.0,0.00320725
180546.0,0.00391691
180618.0,0.00479667
180676.0,0.00584327
180720.0,0.00697919
180755.0,0.00829093
180788.0,0.0100091
180812.0,0.0118608
180835.0,0.0143388
180854.0,0.0172228
180872.0,0.0212444
180887.0,0.0259289
180899.0,0.0317992
180910.0,0.0386595
180920.0,0.0479783
180928.0,0.0586369
180937.0,0.0740604
180945.0,0.0935335
180953.0,0.121164
180972.0,0.201412
180979.0,0.22064
180983.0,0.224132
180988.0,0.219821
180995.0,0.199291
181012.0,0.125579
181021.0,0.098119
181028.0,0.0807158
181037.0,0.0672933
181045.0,0.0575933
181056.0,0.0501072
181068.0,0.0452205
181079.0,0.0433803
181084.0,0.0431259
181099.0,0.0445773
181114.0,0.0492769
181127.0,0.0564576
181139.0,0.0663398
181155.0,0.0838007
181175.0,0.107328
181185.0,0.112787
181188.0,0.113084
181195.0,0.111004
181209.0,0.0986579
181231.0,0.0754787
181244.0,0.0657754
181259.0,0.0586562
181274.0,0.055534
181283.0,0.0549547
181302.0,0.0565612
181321.0,0.0615226
181338.0,0.0693978
181356.0,0.0811322
181371.0,0.0959286
181387.0,0.116519
181402.0,0.144031
181415.0,0.180249
181427.0,0.224021
181437.0,0.281593
181446.0,0.347014
181455.0,0.431649
181463.0,0.538585
181470.0,0.678119
181483.0,0.958538
181498.0,1.31718
181510.0,1.51333
181519.0,1.57236
181525.0,1.53325
181534.0,1.36939
181554.0,0.831384
181564.0,0.636205
181573.0,0.496495
181582.0,0.397425
181591.0,0.316645
181602.0,0.252288
181613.0,0.201656
181625.0,0.162039
181638.0,0.131055
181654.0,0.104203
181670.0,0.0843205
181690.0,0.0669582
181710.0,0.0542422
181731.0,0.0444883
181757.0,0.0355283
181785.0,0.0288868
181813.0,0.0239142
181848.0,0.0193838
181882.0,0.016107
181922.0,0.0134617
181959.0,0.0117551
181994.0,0.0108549
182007.0,0.0107662
182027.0,0.0110897
182043.0,0.0121041
182053.0,0.0135485
182061.0,0.0153857
182069.0,0.0181348
182076.0,0.0219259
182083.0,0.0275572
182095.0,0.0395635
182100.0,0.0431433
182104.0,0.0439604
182107.0,0.0432822
182113.0,0.0393851
182128.0,0.0245944
182134.0,0.0198629
182140.0,0.0162305
182147.0,0.0136579
182155.0,0.0114725
182163.0,0.00996321
182173.0,0.00858109
182186.0,0.00743599
182202.0,0.0065504
182221.0,0.00578547
182256.0,0.00491943
182295.0,0.00427416
182359.0,0.00356714
182439.0,0.00295957
182535.0,0.00245413
182646.0,0.00203404
182789.0,0.00165533
182952.0,0.00135784
183134.0,0.00112961
183304.0,9.72547E-4
183516.0,8.31016E-4
183771.0,7.08836E-4
184111.0,6.02488E-4
184536.0,5.20829E-4
184961.0,4.77526E-4
185190.0,4.69815E-4
185470.0,4.8507E-4
185640.0,5.21952E-4
185768.0,5.81711E-4
185844.0,6.44641E-4
185921.0,7.46345E-4
185984.0,8.85567E-4
186029.0,0.00103556
186067.0,0.0012222
186099.0,0.00144256
186131.0,0.00175542
186160.0,0.00216022
186185.0,0.00267179
186209.0,0.00333614
186232.0,0.00423577
186255.0,0.00546925
186280.0,0.00726797
186310.0,0.00948289
186326.0,0.0102145
186335.0,0.0103584
186351.0,0.0100454
186371.0,0.00882687
186410.0,0.00587756
186434.0,0.00448838
186455.0,0.0035755
186479.0,0.00282997
186503.0,0.00230653
186528.0,0.00189354
186560.0,0.00153033
186592.0,0.00127692
186630.0,0.00106389
186668.0,9.14076E-4
186719.0,7.75196E-4
186783.0,6.60504E-4
186847.0,5.83791E-4
186932.0,5.15714E-4
187068.0,4.49701E-4
187238.0,4.03284E-4
187475.0,3.67485E-4
187934.0,3.34091E-4
188784.0,3.08823E-4
190483.0,2.92216E-4
191927.0,2.8928E-4
194816.0,2.98231E-4
196040.0,3.14545E-4
196411.0,3.35325E-4
196582.0,3.6436E-4
196667.0,3.96646E-4
196725.0,4.35513E-4
196767.0,4.83882E-4
196807.0,5.58553E-4
196833.0,6.34408E-4
196859.0,7.5156E-4
196878.0,8.86526E-4
196895.0,0.00106597
196910.0,0.00130118
196921.0,0.00155737
196932.0,0.00190668
196940.0,0.00227424
196948.0,0.00278455
196955.0,0.003415
196962.0,0.00422318
196967.0,0.00521477
196972.0,0.00644026
196977.0,0.00791333
196981.0,0.00994234
196985.0,0.0123155
196988.0,0.0154922
196992.0,0.0200306
196997.0,0.027087
197006.0,0.041832
197010.0,0.0465559
197013.0,0.0475377
197017.0,0.0458067
197021.0,0.0400024
197031.0,0.0239005
197035.0,0.0181526
197039.0,0.014007
197043.0,0.0112045
197047.0,0.00885906
197051.0,0.00713081
197056.0,0.00571041
197062.0,0.00460666
197068.0,0.00378385
197074.0,0.00307726
197082.0,0.00251386
197090.0,0.00205735
197100.0,0.00169466
197111.0,0.00139852
197123.0,0.00117121
197138.0,9.79043E-4
197158.0,8.14067E-4
197176.0,7.10588E-4
197197.0,6.24025E-4
197228.0,5.42543E-4
197267.0,4.77907E-4
197324.0,4.24253E-4
197410.0,3.83528E-4
197552.0,3.5491E-4
197813.0,3.39515E-4
197970.0,3.37733E-4
198497.0,3.4876E-4
198807.0,3.73423E-4
198962.0,4.02398E-4
199086.0,4.49507E-4
199164.0,5.05458E-4
199226.0,5.83972E-4
199272.0,6.83318E-4
199307.0,8.01563E-4
199334.0,9.39687E-4
199359.0,0.00112724
199377.0,0.0013304
199397.0,0.0016368
199412.0,0.00198341
199426.0,0.00243866
199438.0,0.00298383
199449.0,0.0036844
199458.0,0.00453642
199467.0,0.00569748
199475.0,0.00710266
199483.0,0.00898248
199492.0,0.0116677
199501.0,0.0156421
199516.0,0.0226384
199522.0,0.0244854
199526.0,0.0249569
199533.0,0.0239928
199542.0,0.0205323
199557.0,0.0132744
199565.0,0.0103803
199572.0,0.00818714
199580.0,0.00656
199589.0,0.00519833
199598.0,0.0041797
199609.0,0.00336064
199620.0,0.00275252
199632.0,0.0022536
199646.0,0.00186397
199661.0,0.00155031
199678.0,0.00129519
199701.0,0.00106829
199725.0,9.11411E-4
199756.0,7.70921E-4
199794.0,6.58069E-4
199833.0,5.85161E-4
199895.0,5.13094E-4
199979.0,4.59938E-4
200109.0,4.20437E-4
200295.0,4.01684E-4
200341.0,4.0091E-4
200523.0,4.12512E-4
200624.0,4.35855E-4
200700.0,4.74332E-4
200750.0,5.2332E-4
200788.0,5.86715E-4
200820.0,6.74189E-4
200844.0,7.83144E-4
200865.0,9.31959E-4
200881.0,0.00111397
200895.0,0.00133108
200907.0,0.00161983
200917.0,0.00197717
200924.0,0.00235597
200932.0,0.00290555
200939.0,0.0036002
200945.0,0.00438788
200949.0,0.00531403
200954.0,0.00664378
200959.0,0.00834422
200963.0,0.010472
200966.0,0.0133037
200970.0,0.0171072
200974.0,0.0219396
200978.0,0.0300607
200986.0,0.0442173
200989.0,0.0490219
200992.0,0.0503171
200996.0,0.0482932
201000.0,0.0423684
201009.0,0.0248172
201013.0,0.0188332
201017.0,0.0146572
201021.0,0.0114516
201024.0,0.00917121
201028.0,0.00743378
201032.0,0.00601632
201037.0,0.00485298
201043.0,0.00398959
201049.0,0.00325329
201056.0,0.00265632
201063.0,0.00219381
201072.0,0.0018117
201081.0,0.00152177
201093.0,0.00127558
201106.0,0.00107608
201121.0,9.205E-4
201142.0,7.76227E-4
201167.0,6.69252E-4
201198.0,5.84057E-4
201242.0,5.14528E-4
201305.0,4.61887E-4
201387.0,4.27989E-4
201545.0,4.01373E-4
201910.0,3.88464E-4
201959.0,3.88324E-4
203091.0,4.09623E-4
204371.0,4.63282E-4
205257.0,5.28307E-4
205897.0,6.07223E-4
206370.0,7.03188E-4
206675.0,8.03269E-4
206911.0,9.28247E-4
207069.0,0.00106515
207187.0,0.00123428
207261.0,0.00140225
207320.0,0.00160452
207371.0,0.00187182
207416.0,0.0022206
207453.0,0.00265741
207482.0,0.0031629
207511.0,0.00386032
207538.0,0.00477345
207571.0,0.00628383
207610.0,0.00831027
207627.0,0.00887354
207640.0,0.00900395
207657.0,0.00875436
207683.0,0.00770109
207728.0,0.00545924
207758.0,0.00437592
207787.0,0.00362364
207817.0,0.00311294
207846.0,0.00276573
207891.0,0.00243904
207935.0,0.00225476
207994.0,0.00213681
208053.0,0.00210663
208146.0,0.0021681
208275.0,0.00240336
208380.0,0.00271646
208504.0,0.00324776
208610.0,0.00390149
208715.0,0.00483197
208804.0,0.00593041
208883.0,0.00730146
208953.0,0.00897514
209024.0,0.0112829
209086.0,0.014059
209147.0,0.0178302
209211.0,0.0231043
209278.0,0.0305287
209387.0,0.0439166
209422.0,0.0467674
209457.0,0.0478032
209483.0,0.0472409
209530.0,0.0436825
209674.0,0.0260889
209741.0,0.0198681
209803.0,0.0155909
209864.0,0.0124543
209926.0,0.0101398
209996.0,0.00820509
210067.0,0.00679752
210155.0,0.00554613
