82-Pb-206(n,&gamma;) ENDF/B-VII.1
218160.0,0.238805
218162.0,0.230571
218165.0,0.208751
218169.0,0.151972
218172.0,0.0992374
218174.0,0.0730267
218176.0,0.0557542
218178.0,0.0427998
218180.0,0.0329526
218181.0,0.0259055
218183.0,0.0206799
218185.0,0.0164172
218187.0,0.0131866
218189.0,0.0106957
218191.0,0.00893251
218194.0,0.00736648
218197.0,0.00624365
218200.0,0.00525853
218204.0,0.00437527
218208.0,0.00373681
218214.0,0.00312519
218221.0,0.00260135
218229.0,0.00218032
218239.0,0.00183665
218248.0,0.00163371
218261.0,0.00142811
218279.0,0.00125999
218292.0,0.00117554
218318.0,0.00107179
218353.0,0.0010023
218415.0,9.60025E-4
218441.0,9.56547E-4
218565.0,9.97982E-4
218741.0,0.00112774
218952.0,0.00136542
219163.0,0.00170553
219339.0,0.00209788
219515.0,0.00262138
219708.0,0.00340828
219895.0,0.00440706
220261.0,0.00668397
220415.0,0.00720383
220472.0,0.00723964
220613.0,0.00694086
220789.0,0.00599458
221106.0,0.00399488
221292.0,0.00308197
221451.0,0.0024887
221627.0,0.00198625
221838.0,0.00154936
222049.0,0.00123634
222260.0,0.00100737
222507.0,8.12343E-4
222788.0,6.52019E-4
223105.0,5.23866E-4
223457.0,4.23391E-4
223844.0,3.45286E-4
224302.0,2.80731E-4
224794.0,2.32073E-4
225357.0,1.94005E-4
225921.0,1.67227E-4
226625.0,1.4463E-4
227469.0,1.29535E-4
227892.0,1.26878E-4
228314.0,1.30529E-4
228455.0,1.35277E-4
228624.0,1.48587E-4
228708.0,1.63383E-4
228779.0,1.8788E-4
228821.0,2.14804E-4
228849.0,2.4245E-4
228876.0,2.85696E-4
228896.0,3.34396E-4
228913.0,3.96199E-4
228928.0,4.80105E-4
228941.0,5.77486E-4
228952.0,7.02908E-4
228962.0,8.66549E-4
228970.0,0.00106841
228977.0,0.00130095
228983.0,0.00161648
228990.0,0.0020273
228995.0,0.00253242
229000.0,0.00312418
229004.0,0.00391939
229009.0,0.00500078
229014.0,0.00656849
229026.0,0.0107017
229030.0,0.0116585
229033.0,0.0118804
229036.0,0.0116765
229041.0,0.010522
229055.0,0.00588911
229060.0,0.00454493
229064.0,0.00353498
229069.0,0.00285337
229074.0,0.00226861
229079.0,0.00185308
229085.0,0.00149474
229093.0,0.00119737
229101.0,9.70984E-4
229109.0,8.04055E-4
229119.0,6.54633E-4
229132.0,5.34556E-4
229146.0,4.41793E-4
229163.0,3.70261E-4
229184.0,3.12494E-4
229205.0,2.74998E-4
229233.0,2.42877E-4
229275.0,2.15448E-4
229328.0,1.98522E-4
229380.0,1.91332E-4
229424.0,1.89668E-4
229520.0,1.95063E-4
229625.0,2.12543E-4
229717.0,2.39598E-4
229793.0,2.73493E-4
229868.0,3.25215E-4
229928.0,3.87671E-4
229981.0,4.68176E-4
230026.0,5.68814E-4
230064.0,6.8905E-4
230098.0,8.4128E-4
230128.0,0.00103401
230154.0,0.00127295
230174.0,0.00152283
230194.0,0.00186234
230213.0,0.00231161
230229.0,0.0028368
230245.0,0.00354464
230259.0,0.00445121
230271.0,0.00551641
230281.0,0.006761
230291.0,0.00843277
230300.0,0.0105915
230308.0,0.0131793
230315.0,0.0164
230321.0,0.0207059
230327.0,0.0260087
230333.0,0.032997
230339.0,0.0423665
230344.0,0.054228
230351.0,0.0733641
230362.0,0.109838
230367.0,0.119808
230370.0,0.121607
230375.0,0.117854
230380.0,0.105322
230394.0,0.0617632
230399.0,0.0474791
230405.0,0.0367629
230410.0,0.0291976
230416.0,0.0230193
230423.0,0.0182831
230430.0,0.0145414
230437.0,0.0116958
230445.0,0.00944991
230454.0,0.00765793
230464.0,0.00617077
230475.0,0.00501131
230487.0,0.00406791
230501.0,0.00326173
230517.0,0.00262751
230536.0,0.00209758
230556.0,0.00169252
230578.0,0.00137477
230602.0,0.00112161
230631.0,9.12293E-4
230659.0,7.64998E-4
230699.0,6.16461E-4
230736.0,5.17659E-4
230782.0,4.33158E-4
230827.0,3.7257E-4
230887.0,3.15357E-4
230962.0,2.67202E-4
231053.0,2.29616E-4
231173.0,1.98428E-4
231334.0,1.74843E-4
231535.0,1.59954E-4
231787.0,1.52806E-4
231895.0,1.52154E-4
232275.0,1.57711E-4
232654.0,1.73832E-4
232979.0,1.97934E-4
233304.0,2.36223E-4
233520.0,2.74136E-4
233737.0,3.27824E-4
233926.0,3.95196E-4
234089.0,4.76658E-4
234224.0,5.70129E-4
234360.0,7.00985E-4
234482.0,8.66805E-4
234590.0,0.00107604
234685.0,0.00133562
234760.0,0.00161654
234834.0,0.00199096
234899.0,0.00245077
234955.0,0.00300225
235012.0,0.00376831
235061.0,0.00468991
235102.0,0.00574242
235142.0,0.00719608
235178.0,0.00897879
235211.0,0.0113335
235238.0,0.0139829
235263.0,0.017235
235286.0,0.0214428
235308.0,0.0269315
235326.0,0.0335767
235345.0,0.0424537
235361.0,0.0533899
235375.0,0.0664043
235390.0,0.0849779
235404.0,0.107868
235419.0,0.142446
235454.0,0.242494
235464.0,0.260424
235471.0,0.263752
235480.0,0.256928
235493.0,0.226859
235522.0,0.143361
235536.0,0.11112
235549.0,0.0880495
235562.0,0.0701655
235578.0,0.0553473
235594.0,0.0438843
235612.0,0.0347547
235631.0,0.0277954
235651.0,0.0222976
235673.0,0.0180839
235698.0,0.0145283
235725.0,0.011737
235758.0,0.00933157
235788.0,0.00771654
235827.0,0.0061349
235868.0,0.00498372
235917.0,0.00398155
235966.0,0.00325613
236022.0,0.00263827
236087.0,0.00212853
236163.0,0.00170396
236244.0,0.00138296
236337.0,0.00111739
236445.0,8.9733E-4
236553.0,7.39833E-4
236689.0,5.99324E-4
236824.0,4.98129E-4
236986.0,4.11113E-4
237190.0,3.35375E-4
237420.0,2.76791E-4
237691.0,2.30606E-4
237961.0,1.99026E-4
238340.0,1.70806E-4
238774.0,1.52687E-4
239207.0,1.45771E-4
239261.0,1.45595E-4
239586.0,1.49163E-4
239912.0,1.62738E-4
240150.0,1.84099E-4
240309.0,2.08296E-4
240428.0,2.35373E-4
240547.0,2.74939E-4
240646.0,3.23451E-4
240726.0,3.78322E-4
240800.0,4.49532E-4
240874.0,5.52585E-4
240934.0,6.71229E-4
240986.0,8.17304E-4
241031.0,9.91623E-4
241068.0,0.00118977
241105.0,0.00146133
241138.0,0.00180099
241167.0,0.00219049
241194.0,0.00272806
241219.0,0.0033877
241239.0,0.00417162
241258.0,0.00511872
241275.0,0.00635215
241290.0,0.00783129
241304.0,0.00970661
241317.0,0.0121013
241328.0,0.0149255
241338.0,0.018552
241347.0,0.0229406
241356.0,0.0287646
241362.0,0.0352516
241369.0,0.0437545
241375.0,0.0540456
241381.0,0.0677995
241387.0,0.0859154
241391.0,0.107722
241396.0,0.136583
241402.0,0.17998
241416.0,0.306049
241421.0,0.334126
241424.0,0.339109
241429.0,0.325396
241435.0,0.279241
241446.0,0.175414
241452.0,0.135319
241456.0,0.106754
241461.0,0.085181
241467.0,0.0672623
241473.0,0.0536533
241480.0,0.0423892
241486.0,0.0339961
241495.0,0.0269959
241503.0,0.0214734
241513.0,0.0173367
241523.0,0.0139768
241535.0,0.011206
241547.0,0.00914899
241561.0,0.00742936
241578.0,0.00594058
241595.0,0.00481941
241614.0,0.00391097
241635.0,0.00319658
241659.0,0.00261086
241684.0,0.00214507
241713.0,0.00174992
241747.0,0.00141865
241785.0,0.00115768
241829.0,9.34366E-4
241881.0,7.51852E-4
241941.0,6.0701E-4
242000.0,5.04638E-4
242075.0,4.14622E-4
242154.0,3.46556E-4
242253.0,2.87274E-4
242372.0,2.39372E-4
242492.0,2.0658E-4
242650.0,1.7684E-4
242849.0,1.52805E-4
243126.0,1.32406E-4
243464.0,1.18279E-4
243960.0,1.07615E-4
244515.0,1.02499E-4
245012.0,1.01215E-4
246160.0,1.05009E-4
247334.0,1.16634E-4
248325.0,1.34359E-4
249003.0,1.54829E-4
249472.0,1.78934E-4
249733.0,2.01142E-4
249941.0,2.2959E-4
250085.0,2.60547E-4
250202.0,2.99653E-4
250300.0,3.50093E-4
250378.0,4.11884E-4
250447.0,4.94297E-4
250495.0,5.80969E-4
250538.0,6.88148E-4
250578.0,8.27636E-4
250613.0,0.00100808
250640.0,0.00120557
250666.0,0.00146703
250689.0,0.0017869
250711.0,0.00220901
250729.0,0.00271379
250746.0,0.00337075
250759.0,0.00410483
250773.0,0.0050791
250784.0,0.00627876
250795.0,0.00782784
250804.0,0.00960649
250814.0,0.0120511
250821.0,0.0149337
250828.0,0.0185112
250836.0,0.023495
250842.0,0.0294714
250850.0,0.0384379
250858.0,0.0519624
250870.0,0.0718304
250875.0,0.0782448
250880.0,0.0808704
250886.0,0.0785582
250892.0,0.0703685
250909.0,0.0421134
250916.0,0.0326013
250923.0,0.0251794
250930.0,0.0202628
250936.0,0.0163904
250944.0,0.0131223
250953.0,0.0104169
250962.0,0.0084268
250972.0,0.00684199
250984.0,0.00548889
250996.0,0.00449471
251010.0,0.0036267
251027.0,0.00290634
251045.0,0.00235263
251067.0,0.00189509
251087.0,0.0015815
251112.0,0.001307
251144.0,0.00106559
251179.0,8.80071E-4
251219.0,7.36746E-4
251255.0,6.43117E-4
251305.0,5.51574E-4
251355.0,4.88851E-4
251440.0,4.20672E-4
251529.0,3.77543E-4
251636.0,3.49223E-4
251707.0,3.34551E-4
251922.0,3.1925E-4
251993.0,3.17519E-4
252422.0,3.34827E-4
252922.0,3.86355E-4
253422.0,4.67249E-4
253886.0,5.7842E-4
254279.0,7.13115E-4
254637.0,8.86069E-4
254958.0,0.00110579
255244.0,0.00137941
255494.0,0.00171074
255708.0,0.0020981
255923.0,0.00262575
256137.0,0.00336056
256316.0,0.00420614
256494.0,0.00533584
256680.0,0.00691343
256908.0,0.00945341
257166.0,0.0124216
257293.0,0.0132856
257366.0,0.0134324
257509.0,0.0129151
257680.0,0.0112295
257994.0,0.00751701
258191.0,0.00570764
258352.0,0.00458071
258530.0,0.00364275
258709.0,0.00293901
258923.0,0.00232281
259138.0,0.0018757
259388.0,0.00149793
259638.0,0.0012225
259923.0,9.92979E-4
260245.0,8.06733E-4
260602.0,6.58268E-4
260995.0,5.422E-4
261424.0,4.54203E-4
261852.0,3.98168E-4
262138.0,3.83534E-4
262299.0,3.93001E-4
262424.0,4.22293E-4
262503.0,4.65981E-4
262566.0,5.26658E-4
262613.0,6.06673E-4
262652.0,7.16744E-4
262683.0,8.46592E-4
262708.0,0.00101127
262730.0,0.00122156
262746.0,0.00143734
262762.0,0.00174737
262777.0,0.002134
262788.0,0.00258494
262800.0,0.00321926
262810.0,0.00392983
262819.0,0.00491983
262827.0,0.00610477
262835.0,0.00759804
262841.0,0.00944145
262848.0,0.0119944
262856.0,0.0155081
262864.0,0.0209385
262876.0,0.0293392
262882.0,0.0320172
262886.0,0.0325609
262892.0,0.0313798
262899.0,0.0276642
262914.0,0.0172037
262921.0,0.0130426
262928.0,0.0102733
262935.0,0.00816907
262942.0,0.00658226
262950.0,0.0052618
262959.0,0.00428398
262968.0,0.00347225
262978.0,0.00283422
262991.0,0.00229584
263004.0,0.00188171
263020.0,0.00152442
263038.0,0.00124674
263060.0,0.00102444
263083.0,8.57507E-4
263107.0,7.34972E-4
263140.0,6.22296E-4
263180.0,5.29554E-4
263235.0,4.50962E-4
263306.0,3.90223E-4
263367.0,3.57185E-4
263488.0,3.17575E-4
263651.0,2.9047E-4
263908.0,2.72915E-4
264043.0,2.70864E-4
264286.0,2.78356E-4
264490.0,2.9904E-4
264653.0,3.31716E-4
264795.0,3.81519E-4
264897.0,4.38245E-4
264984.0,5.10421E-4
265060.0,6.04554E-4
265121.0,7.13185E-4
265182.0,8.69985E-4
265236.0,0.00107176
265281.0,0.00132392
265320.0,0.00162515
265354.0,0.00200659
265385.0,0.00250395
265412.0,0.00310181
265434.0,0.00378792
265455.0,0.00471881
265473.0,0.00583407
265490.0,0.00720343
265505.0,0.00902424
265518.0,0.0110531
265530.0,0.013723
265540.0,0.0168433
265550.0,0.0210348
265559.0,0.0264503
265567.0,0.0329458
265574.0,0.0410345
265581.0,0.0518532
265587.0,0.0651832
265593.0,0.0827387
265598.0,0.106225
265604.0,0.13934
265611.0,0.191271
265622.0,0.272707
265627.0,0.297463
265630.0,0.302388
265636.0,0.291008
265642.0,0.254487
265654.0,0.155706
265660.0,0.120037
265666.0,0.0929517
265671.0,0.073002
265677.0,0.0580766
265683.0,0.0466635
265690.0,0.0373001
265697.0,0.0302189
265706.0,0.0239983
265715.0,0.0192791
265726.0,0.0153372
265737.0,0.0123783
265749.0,0.0101167
265763.0,0.00811701
265779.0,0.00655521
265797.0,0.00523329
265816.0,0.00423615
265837.0,0.00347291
265862.0,0.00279732
265888.0,0.00228317
265918.0,0.00187036
265956.0,0.00149161
265994.0,0.00122467
266040.0,9.97447E-4
266093.0,8.12696E-4
266154.0,6.66629E-4
266215.0,5.63705E-4
266292.0,4.73194E-4
266383.0,3.9821E-4
266485.0,3.4113E-4
266618.0,2.92331E-4
266750.0,2.59406E-4
266910.0,2.32241E-4
267175.0,2.06377E-4
267440.0,1.94583E-4
267572.0,1.93027E-4
267790.0,1.98595E-4
267949.0,2.14219E-4
268044.0,2.34121E-4
268124.0,2.63757E-4
268187.0,3.04529E-4
268232.0,3.51288E-4
268268.0,4.07338E-4
268301.0,4.85035E-4
268328.0,5.76985E-4
268351.0,6.93204E-4
268372.0,8.46472E-4
268391.0,0.00103915
268407.0,0.00127194
268420.0,0.0015523
268434.0,0.00193634
268448.0,0.00245292
268462.0,0.003157
268482.0,0.00450007
268498.0,0.00550485
268506.0,0.00579215
268512.0,0.00585948
268522.0,0.00564209
268536.0,0.00485664
268560.0,0.00321941
268574.0,0.0025318
268587.0,0.00200885
268600.0,0.00162348
268614.0,0.00132664
268631.0,0.0010643
268650.0,8.67627E-4
268669.0,7.24254E-4
268692.0,6.03211E-4
268719.0,5.08572E-4
268752.0,4.29884E-4
268789.0,3.72792E-4
268829.0,3.32896E-4
268884.0,2.98784E-4
268967.0,2.7353E-4
269073.0,2.64825E-4
269179.0,2.73124E-4
269295.0,3.00895E-4
269375.0,3.35108E-4
269462.0,3.94303E-4
269526.0,4.65062E-4
269576.0,5.49761E-4
269615.0,6.51384E-4
269643.0,7.62169E-4
269664.0,8.85288E-4
269681.0,0.00103187
269694.0,0.00120114
269705.0,0.00141038
269715.0,0.00168516
269722.0,0.00201373
269729.0,0.00242398
269734.0,0.00290892
269740.0,0.00360016
269745.0,0.00446769
269750.0,0.00574605
269757.0,0.00791387
269764.0,0.0104429
269770.0,0.0113731
269772.0,0.0114701
269776.0,0.0111575
269781.0,0.00984302
269792.0,0.006301
269798.0,0.0049808
269803.0,0.00406261
269809.0,0.00339528
269815.0,0.00296601
269822.0,0.00262372
269832.0,0.00241195
269843.0,0.00233684
269856.0,0.0023807
269873.0,0.0025973
269890.0,0.00297722
269909.0,0.00358296
269925.0,0.0043665
269940.0,0.00541704
269954.0,0.00671262
269965.0,0.00829415
269976.0,0.0102989
269986.0,0.0128663
269994.0,0.0157836
270002.0,0.0194745
270010.0,0.024755
270017.0,0.0316074
270024.0,0.0398111
270032.0,0.0525955
270051.0,0.0921889
270056.0,0.0989717
270061.0,0.100782
270066.0,0.0980298
270073.0,0.0866852
270090.0,0.0523062
270097.0,0.0401964
270104.0,0.0318947
270111.0,0.0249547
270119.0,0.0198935
270127.0,0.0159412
270136.0,0.0126117
270145.0,0.0102066
270156.0,0.00820532
270168.0,0.0065827
270182.0,0.00524777
270196.0,0.00423724
270212.0,0.00346161
270231.0,0.00278665
270252.0,0.0022408
270275.0,0.00181509
270302.0,0.00146952
270333.0,0.00118452
270369.0,9.57251E-4
270409.0,7.82223E-4
270453.0,6.48424E-4
270503.0,5.40947E-4
270563.0,4.51754E-4
270633.0,3.81192E-4
270713.0,3.26799E-4
270813.0,2.81959E-4
270913.0,2.52389E-4
271073.0,2.22869E-4
271286.0,2.01723E-4
271606.0,1.88709E-4
271819.0,1.86665E-4
272299.0,1.93512E-4
272805.0,2.14959E-4
273246.0,2.47513E-4
273600.0,2.89006E-4
273890.0,3.42117E-4
274083.0,3.98545E-4
274212.0,4.59449E-4
274292.0,5.21032E-4
274356.0,6.00964E-4
274405.0,7.00173E-4
274437.0,8.04715E-4
274465.0,9.45543E-4
274485.0,0.00109617
274501.0,0.00126768
274517.0,0.00150236
274530.0,0.00179153
274542.0,0.0021786
274552.0,0.00262432
274561.0,0.00320482
274569.0,0.00394023
274576.0,0.00482215
274583.0,0.00599114
274588.0,0.00743106
274593.0,0.00917463
274598.0,0.0115805
274602.0,0.0145269
274607.0,0.0185368
274612.0,0.0241964
274624.0,0.040226
274628.0,0.0440274
274632.0,0.0453432
274636.0,0.04347
274642.0,0.0375872
274652.0,0.0230449
274657.0,0.0175467
274662.0,0.013787
274667.0,0.0108276
274671.0,0.00875905
274676.0,0.00714068
274682.0,0.00586007
274688.0,0.00476273
274695.0,0.00386576
274702.0,0.00324976
274712.0,0.00264088
274723.0,0.00218383
274736.0,0.00182148
274749.0,0.00156233
274765.0,0.0013476
274784.0,0.00117729
274807.0,0.00104969
274839.0,9.41803E-4
274887.0,8.64135E-4
274960.0,8.32297E-4
275032.0,8.47914E-4
275161.0,9.3596E-4
275305.0,0.00109905
275449.0,0.00134335
275579.0,0.00165912
275694.0,0.00206024
275795.0,0.00255894
275875.0,0.00309901
275953.0,0.00381877
276022.0,0.00470248
276083.0,0.00576204
276143.0,0.00723339
276195.0,0.00900279
276238.0,0.0110228
276281.0,0.013812
276319.0,0.0172314
276355.0,0.0217466
276384.0,0.0268253
276410.0,0.0330576
276434.0,0.0411191
276457.0,0.0516318
276477.0,0.0643562
276497.0,0.0813495
276514.0,0.102279
276529.0,0.127178
276545.0,0.16271
276559.0,0.206493
276574.0,0.265698
276595.0,0.372454
276613.0,0.464659
276624.0,0.499549
276631.0,0.506363
276642.0,0.490831
276656.0,0.431042
276685.0,0.27561
276700.0,0.212861
276716.0,0.164995
276730.0,0.131693
276747.0,0.103554
276764.0,0.0822981
276783.0,0.0650582
276804.0,0.0521627
276826.0,0.0418032
276852.0,0.0331654
276880.0,0.0264837
276909.0,0.0215161
276944.0,0.0171273
276984.0,0.0135711
277028.0,0.0108793
277071.0,0.00891709
277123.0,0.0072002
277183.0,0.0057704
277252.0,0.00461955
277321.0,0.00379912
277402.0,0.00311446
277494.0,0.00256428
277595.0,0.00215058
277684.0,0.00190563
277779.0,0.0017368
277864.0,0.00167
277889.0,0.00166667
277959.0,0.00170957
278019.0,0.00182919
278064.0,0.0019977
278110.0,0.0022784
278146.0,0.00264548
278181.0,0.00317503
278207.0,0.00378129
278232.0,0.00462489
278252.0,0.00559604
278270.0,0.00678176
278287.0,0.00837682
278302.0,0.0103533
278316.0,0.0130467
278330.0,0.0166429
278344.0,0.021376
278359.0,0.0284579
278385.0,0.0425488
278393.0,0.0451195
278401.0,0.0461295
278411.0,0.0445814
278425.0,0.038502
278450.0,0.0250521
278463.0,0.0193316
278476.0,0.0153759
278489.0,0.0122858
278504.0,0.00972325
278520.0,0.00781102
278537.0,0.00627922
278556.0,0.00510811
278578.0,0.00411554
278605.0,0.00331555
278633.0,0.00272307
278662.0,0.00229496
278694.0,0.00194676
278737.0,0.00162942
278781.0,0.00140423
278841.0,0.00119436
278916.0,0.00102728
278991.0,9.21534E-4
279081.0,8.43211E-4
279200.0,7.91732E-4
279291.0,7.79467E-4
279438.0,8.04517E-4
279575.0,8.82421E-4
279679.0,9.87166E-4
279782.0,0.00115156
279868.0,0.00135935
279937.0,0.00159703
280006.0,0.0019308
280065.0,0.00234104
280118.0,0.00285318
280163.0,0.00346292
280208.0,0.00431573
280246.0,0.00531159
280280.0,0.00654813
280310.0,0.00805442
280340.0,0.010139
280366.0,0.0125542
280388.0,0.0154657
280411.0,0.0193926
280432.0,0.0244467
280454.0,0.0311955
280478.0,0.040953
280522.0,0.0621934
280541.0,0.0672041
280548.0,0.0676803
280557.0,0.0669194
280574.0,0.0619641
280629.0,0.0360608
280652.0,0.0278003
280674.0,0.0218856
280695.0,0.0174798
280718.0,0.0140447
280743.0,0.0111701
280769.0,0.00906819
280799.0,0.00727464
280830.0,0.00596133
280867.0,0.00476732
280905.0,0.00390395
280950.0,0.00315269
280996.0,0.00259702
281057.0,0.00207839
281117.0,0.00171131
281195.0,0.00137949
281281.0,0.00112532
281367.0,9.46623E-4
281470.0,7.96486E-4
281574.0,6.92011E-4
281711.0,5.99388E-4
281875.0,5.3753E-4
282032.0,5.1327E-4
282063.0,5.122E-4
282197.0,5.25939E-4
282330.0,5.7369E-4
282430.0,6.43491E-4
282510.0,7.32735E-4
282590.0,8.69904E-4
282658.0,0.00104915
282717.0,0.00127557
282767.0,0.00156002
282806.0,0.00187356
282843.0,0.00229132
282877.0,0.00281832
282907.0,0.00346167
282933.0,0.0042641
282957.0,0.00522773
282980.0,0.00656116
283000.0,0.00818514
283020.0,0.010348
283037.0,0.0128738
283053.0,0.0162604
283069.0,0.0207362
283086.0,0.0268743
283125.0,0.044954
283137.0,0.0484517
283145.0,0.049283
283158.0,0.0475107
283173.0,0.0416489
283205.0,0.0267172
283222.0,0.0206124
283238.0,0.0161343
283255.0,0.0127445
283271.0,0.0102454
283290.0,0.00818088
283310.0,0.00657749
283333.0,0.00522884
283357.0,0.00425407
283383.0,0.00344184
283413.0,0.00278205
283443.0,0.00230002
283481.0,0.00186217
283520.0,0.00153148
283570.0,0.0012307
283628.0,9.88634E-4
283687.0,8.17446E-4
283757.0,6.71773E-4
283837.0,5.55003E-4
283937.0,4.54499E-4
284037.0,3.84864E-4
284163.0,3.23704E-4
284330.0,2.68938E-4
284530.0,2.26334E-4
284763.0,1.93847E-4
285063.0,1.66595E-4
285463.0,1.4386E-4
285997.0,1.25282E-4
286730.0,1.10376E-4
287797.0,9.8888E-5
289225.0,9.23186E-5
289886.0,9.1577E-5
291097.0,9.44811E-5
291868.0,1.02119E-4
292308.0,1.12296E-4
292584.0,1.24253E-4
292804.0,1.40818E-4
292969.0,1.61658E-4
293079.0,1.83115E-4
293178.0,2.11628E-4
293261.0,2.46669E-4
293327.0,2.86844E-4
293393.0,3.44731E-4
293451.0,4.19274E-4
293500.0,5.12235E-4
293542.0,6.2402E-4
293579.0,7.67079E-4
293611.0,9.43941E-4
293639.0,0.00115482
293666.0,0.00144418
293688.0,0.0017773
293707.0,0.00217717
293726.0,0.0027305
293743.0,0.00340458
293759.0,0.00430258
293773.0,0.00535148
293787.0,0.00675696
293800.0,0.00861256
293814.0,0.0111457
293846.0,0.0184828
293856.0,0.0198789
293863.0,0.0202151
293874.0,0.0193379
293888.0,0.0165955
293913.0,0.0108371
293927.0,0.00837659
293941.0,0.00649164
293955.0,0.00514432
293970.0,0.00404484
293987.0,0.00320557
294005.0,0.00254459
294024.0,0.00204542
294044.0,0.00167605
294069.0,0.00134033
294094.0,0.00110032
294123.0,8.98507E-4
294156.0,7.34399E-4
294189.0,6.16006E-4
294233.0,5.04234E-4
294281.0,4.19173E-4
294340.0,3.47619E-4
294406.0,2.93839E-4
294489.0,2.49433E-4
294588.0,2.15596E-4
294703.0,1.91305E-4
294841.0,1.74032E-4
295061.0,1.61224E-4
295254.0,1.58456E-4
295557.0,1.64542E-4
295802.0,1.78239E-4
296053.0,2.02149E-4
296282.0,2.38135E-4
296453.0,2.79793E-4
296596.0,3.30698E-4
296710.0,3.87931E-4
296824.0,4.68524E-4
296927.0,5.71329E-4
297013.0,6.94096E-4
297090.0,8.49546E-4
297159.0,0.00104402
297219.0,0.00128243
297270.0,0.00156528
297321.0,0.00196031
297364.0,0.00242351
297398.0,0.00291825
297433.0,0.00362709
297464.0,0.0044702
297492.0,0.00556746
297519.0,0.00698577
297541.0,0.00869376
297563.0,0.0109623
297581.0,0.0134672
297598.0,0.0167211
297614.0,0.020981
297628.0,0.0261276
297642.0,0.0330858
297656.0,0.0419562
297670.0,0.05428
297705.0,0.0921399
297715.0,0.0985799
297723.0,0.100254
297734.0,0.096151
297747.0,0.0841851
297774.0,0.0542321
297789.0,0.041921
297802.0,0.0328536
297817.0,0.0259661
297831.0,0.0208713
297847.0,0.0166535
297864.0,0.0133724
297884.0,0.0106097
297904.0,0.00861216
297927.0,0.00694877
297953.0,0.00560051
297982.0,0.00449439
298010.0,0.00375405
298046.0,0.00305263
298080.0,0.0025968
298118.0,0.00224281
298151.0,0.00205432
298185.0,0.00198677
298208.0,0.00203645
298231.0,0.00221833
298247.0,0.00246477
298258.0,0.00275969
298270.0,0.00320422
298281.0,0.00380266
298290.0,0.00459493
298300.0,0.00573468
298308.0,0.00718919
298320.0,0.00985878
298332.0,0.0124599
298340.0,0.0134931
298343.0,0.0135666
298348.0,0.0133077
298357.0,0.0118388
298376.0,0.00746525
298385.0,0.0057342
298393.0,0.00463485
298402.0,0.00378389
298411.0,0.00309678
298423.0,0.00251406
298434.0,0.00209854
298448.0,0.00175569
298463.0,0.00148073
298483.0,0.00124299
298508.0,0.00103852
298532.0,8.98047E-4
298567.0,7.64284E-4
298609.0,6.52128E-4
298663.0,5.53234E-4
298725.0,4.75159E-4
298806.0,4.04395E-4
298899.0,3.46862E-4
299023.0,2.93409E-4
299178.0,2.48063E-4
299349.0,2.14198E-4
299582.0,1.83255E-4
299892.0,1.57465E-4
300296.0,1.377E-4
300824.0,1.2345E-4
301538.0,1.14136E-4
302633.0,1.0988E-4
303733.0,1.13247E-4
304466.0,1.21974E-4
304907.0,1.34498E-4
305163.0,1.48818E-4
305347.0,1.66472E-4
305493.0,1.89728E-4
305603.0,2.17332E-4
305695.0,2.5256E-4
305768.0,2.94489E-4
305832.0,3.47476E-4
305887.0,4.14054E-4
305933.0,4.93351E-4
305979.0,6.08089E-4
306015.0,7.37368E-4
306048.0,9.06542E-4
306073.0,0.001082
306099.0,0.001347
306120.0,0.00163442
306141.0,0.00202858
306159.0,0.00251337
306176.0,0.00313052
306190.0,0.00388133
306203.0,0.00479985
306214.0,0.00589229
306225.0,0.00738301
306235.0,0.00912001
306245.0,0.0114614
306254.0,0.0144587
306263.0,0.0185008
306275.0,0.0252435
306291.0,0.0348471
306300.0,0.0377325
306304.0,0.0380154
306310.0,0.0371992
306318.0,0.0334771
306341.0,0.0200879
306351.0,0.0152905
306360.0,0.0120859
306370.0,0.00953017
306380.0,0.00768912
306391.0,0.00608694
306402.0,0.00494419
306416.0,0.00397235
306430.0,0.00318626
306445.0,0.00259874
306464.0,0.00208483
306483.0,0.00170226
306504.0,0.00139721
306527.0,0.00114417
306556.0,9.26875E-4
306589.0,7.52594E-4
306621.0,6.33167E-4
306658.0,5.32394E-4
306703.0,4.43057E-4
306758.0,3.69305E-4
306813.0,3.18251E-4
306887.0,2.71304E-4
306978.0,2.32848E-4
307070.0,2.07441E-4
307217.0,1.82027E-4
307400.0,1.64063E-4
307693.0,1.49945E-4
308170.0,1.42318E-4
308427.0,1.41677E-4
309307.0,1.48312E-4
310187.0,1.65886E-4
310847.0,1.90602E-4
311214.0,2.1472E-4
311434.0,2.35217E-4
311571.0,2.57656E-4
311657.0,2.83785E-4
311717.0,3.20907E-4
311749.0,3.61511E-4
311769.0,4.05344E-4
311787.0,4.70263E-4
311799.0,5.3719E-4
311808.0,6.16582E-4
311817.0,7.29717E-4
311823.0,8.53147E-4
311830.0,0.00103586
311835.0,0.00124229
311838.0,0.00146092
311841.0,0.00170889
311844.0,0.00201149
311846.0,0.00242694
311848.0,0.00290356
311849.0,0.00348268
311851.0,0.00429629
311852.0,0.00525953
311854.0,0.00655916
311855.0,0.00830532
311856.0,0.0106322
311857.0,0.0136972
311859.0,0.018182
311860.0,0.0240508
311862.0,0.0323986
311864.0,0.0435318
311866.0,0.0599448
311868.0,0.0860757
