82-Pb-206(n,elastic) ENDF/B-VII.1
397799.0,5.67327
399063.0,6.67406
399242.0,7.08177
399324.0,7.52884
399386.0,8.19808
399428.0,9.00949
399465.0,10.3116
399495.0,12.0787
399516.0,14.0175
399539.0,16.9382
399579.0,23.6229
399599.0,25.5326
399604.0,25.6285
399618.0,24.9398
399638.0,22.2398
399674.0,16.4983
399698.0,13.7191
399722.0,11.8928
399748.0,10.5363
399774.0,9.62927
399826.0,8.55636
399878.0,7.98246
399990.0,7.40977
400240.0,7.03339
401458.0,6.8923
403136.0,6.68211
403457.0,6.57352
403587.0,6.76513
403645.0,7.27707
403675.0,7.87375
403705.0,8.93063
403765.0,12.2775
403789.0,12.9396
403795.0,12.9719
403826.0,12.431
403898.0,10.2417
403955.0,9.20385
404033.0,8.45534
404189.0,7.81409
404523.0,7.37553
405250.0,7.14835
405569.0,7.32439
405670.0,7.65982
405724.0,8.11527
405763.0,8.7703
405795.0,9.80593
405815.0,10.8545
405834.0,12.4783
405850.0,14.5088
405868.0,17.7489
405896.0,23.6392
405910.0,25.2574
405913.0,25.3051
405923.0,24.7028
405938.0,22.2543
405965.0,16.8166
405983.0,14.0946
406000.0,12.2817
406020.0,10.9239
406052.0,9.56159
406091.0,8.67993
406142.0,8.06305
406261.0,7.47689
406550.0,7.09276
406891.0,6.98269
407108.0,7.16799
407173.0,7.53814
407209.0,8.10198
407236.0,9.05757
407254.0,10.3091
407268.0,11.9547
407284.0,14.6324
407302.0,17.804
407312.0,18.4519
407322.0,17.8042
407355.0,12.285
407370.0,10.5564
407388.0,9.2707
407415.0,8.2535
407451.0,7.61686
407519.0,7.12763
407862.0,6.39958
407866.0,6.39902
407895.0,6.59133
407906.0,6.95264
407914.0,7.55014
407924.0,8.68967
407940.0,11.2125
407949.0,11.8752
407952.0,11.9141
407960.0,11.5399
407985.0,9.42918
408002.0,8.61751
408024.0,8.04422
408066.0,7.55254
408162.0,7.16902
408539.0,6.83241
411454.0,5.95765
412110.0,5.4802
412177.0,5.62125
412208.0,5.9342
412232.0,6.47034
412253.0,7.31193
412275.0,8.73256
412303.0,10.8367
412320.0,11.5581
412325.0,11.6128
412348.0,11.1831
412405.0,9.01325
412452.0,7.97869
412515.0,7.24712
412610.0,6.71815
412818.0,6.23269
413437.0,5.68723
414604.0,5.04624
414716.0,5.14445
414761.0,5.34932
414788.0,5.65515
414807.0,6.10226
414823.0,6.81783
414833.0,7.54435
414844.0,8.88436
414855.0,10.8953
414870.0,14.3414
414878.0,15.3373
414882.0,15.4999
414889.0,14.9477
414900.0,12.7265
414914.0,9.86465
414925.0,8.24314
414934.0,7.3042
414944.0,6.67577
414963.0,5.93934
414982.0,5.54738
415014.0,5.20685
415074.0,4.93334
415260.0,4.67452
415507.0,4.58981
415715.0,4.71898
415831.0,4.97573
415946.0,5.54644
416023.0,6.28724
416081.0,7.20473
416129.0,8.36601
416177.0,10.0862
416224.0,12.4777
416278.0,16.3202
416338.0,20.755
416371.0,21.9316
416379.0,21.9761
416407.0,21.3765
416456.0,18.2873
416524.0,13.3471
416574.0,10.6498
416622.0,8.75671
416682.0,7.14378
416741.0,6.05174
416809.0,5.21398
416904.0,4.38375
417032.0,3.6764
417199.0,3.06952
417414.0,2.5137
417700.0,1.95506
418019.0,1.46735
418305.0,1.11928
418560.0,0.886747
418751.0,0.763538
418942.0,0.687196
419149.0,0.658732
419324.0,0.678536
419515.0,0.742573
419751.0,0.87405
419905.0,0.993209
419985.0,1.0989
420015.0,1.18173
420039.0,1.3059
420056.0,1.47975
420068.0,1.69393
420077.0,1.93729
420084.0,2.24367
420091.0,2.63597
420097.0,3.21575
420102.0,3.92838
420108.0,4.94857
420113.0,6.36144
420120.0,8.58044
420132.0,13.4919
420138.0,15.0638
420142.0,15.4074
420146.0,15.0912
420152.0,13.6533
420167.0,8.50868
420174.0,6.70514
420180.0,5.51447
420187.0,4.64602
420195.0,3.94862
420203.0,3.41282
420215.0,2.9667
420227.0,2.65601
420247.0,2.33907
420274.0,2.12569
420309.0,1.98748
420374.0,1.90438
420404.0,1.89954
420537.0,1.97219
420973.0,2.47734
422085.0,3.84145
423106.0,4.7906
424897.0,6.06772
425290.0,6.6663
425486.0,7.29018
425643.0,8.22006
425761.0,9.45381
425859.0,11.1224
425962.0,13.7743
426088.0,17.4608
426156.0,18.2715
426208.0,17.8296
426300.0,15.5434
426428.0,12.1375
426526.0,10.3671
426624.0,9.20805
426742.0,8.32944
426823.0,8.01026
426853.0,8.22396
426864.0,8.66657
426872.0,9.56419
426878.0,10.7963
426885.0,13.2669
426894.0,16.4674
426900.0,17.517
426901.0,17.5503
426906.0,17.0708
426912.0,15.2112
426923.0,11.5708
426930.0,10.0647
426936.0,9.19176
426948.0,8.48033
426969.0,7.96446
427018.0,7.56424
427204.0,7.09038
427762.0,6.6137
428481.0,6.21276
428561.0,6.394
428593.0,6.75199
428617.0,7.32359
428639.0,8.30516
428684.0,11.4383
428702.0,12.1306
428707.0,12.1822
428729.0,11.8121
428787.0,9.75379
428834.0,8.76942
428898.0,8.0865
428994.0,7.61631
429242.0,7.22545
429543.0,7.01081
429610.0,6.63887
429643.0,6.05629
429664.0,5.33243
429682.0,4.33176
429703.0,2.75887
429715.0,1.89826
429722.0,1.51464
429727.0,1.3131
429732.0,1.16843
429737.0,1.10136
429738.0,1.09722
429743.0,1.12707
429749.0,1.25593
429756.0,1.49824
429770.0,2.12094
429793.0,3.2545
429813.0,4.00049
429837.0,4.65587
429870.0,5.22983
429904.0,5.58244
429970.0,5.97201
430124.0,6.31599
430685.0,6.54886
431754.0,6.59098
432884.0,6.57331
433178.0,6.65787
433243.0,6.82488
433282.0,7.12112
433306.0,7.56036
433324.0,8.24506
433336.0,9.08833
433345.0,10.1121
433354.0,11.6847
433363.0,14.0064
433381.0,20.0913
433388.0,21.4118
433391.0,21.6488
433398.0,21.103
433408.0,18.467
433424.0,13.8047
433433.0,11.8718
433445.0,10.2068
433460.0,9.0227
433472.0,8.45967
433496.0,7.82233
433530.0,7.41522
433586.0,7.22433
433633.0,7.42929
433663.0,7.97296
433682.0,8.79639
433693.0,9.68867
433706.0,11.3784
433732.0,16.458
433741.0,17.2992
433742.0,17.3129
433751.0,16.8138
433766.0,14.1605
433782.0,11.5768
433796.0,10.0878
433814.0,8.92328
433836.0,8.18374
433873.0,7.59355
433918.0,7.27253
434042.0,6.95105
434628.0,6.71905
439050.0,6.4481
439317.0,6.22567
439388.0,6.06842
439410.0,6.19353
439419.0,6.46815
439428.0,7.09565
439438.0,8.28411
439451.0,10.2737
439458.0,10.8691
439461.0,10.9288
439470.0,10.5829
439489.0,8.97679
439503.0,8.25623
439530.0,7.57466
439583.0,7.11823
439721.0,6.81309
440493.0,6.6163
440537.0,6.61596
440917.0,6.77634
441011.0,7.06989
441066.0,7.54767
441107.0,8.37997
441133.0,9.40979
441151.0,10.5823
441172.0,12.6168
441208.0,17.0544
441223.0,17.8411
441239.0,17.2068
441284.0,12.2978
441304.0,10.7449
441332.0,9.39926
441366.0,8.454
441407.0,7.84091
441501.0,7.23399
441705.0,6.84835
442064.0,6.68164
442142.0,6.81751
442160.0,7.15027
442169.0,7.66303
442175.0,8.39151
442180.0,9.62128
442195.0,14.2824
442200.0,14.9869
442201.0,14.9925
442206.0,14.4656
442214.0,12.1231
442222.0,9.87353
442228.0,8.58043
442234.0,7.93873
442246.0,7.34379
442270.0,6.9655
442367.0,6.72257
444540.0,6.49253
444621.0,6.56352
444642.0,6.81735
444650.0,7.17342
444655.0,7.74145
444661.0,8.87777
444675.0,12.7336
444680.0,13.4206
444681.0,13.4314
444685.0,13.1732
444692.0,11.5999
444701.0,9.14127
444707.0,8.0688
444713.0,7.44539
444724.0,6.99105
444758.0,6.68164
444992.0,6.51769
445484.0,6.48681
445905.0,6.6034
446025.0,6.82494
446105.0,7.23379
446165.0,7.97373
446198.0,8.76614
446230.0,10.0811
446256.0,11.8083
446311.0,16.925
446328.0,17.8536
446335.0,17.9702
446355.0,17.363
446421.0,12.249
446450.0,10.6944
446490.0,9.37272
446539.0,8.43613
446619.0,7.68593
446739.0,7.19468
446996.0,6.82171
447054.0,6.79657
447106.0,6.98995
447114.0,7.23196
447122.0,7.81519
447127.0,8.54225
447134.0,10.1201
447144.0,13.1222
447149.0,14.0372
447151.0,14.096
447155.0,13.7386
447163.0,11.7453
447171.0,9.49054
447178.0,8.33511
447185.0,7.71145
447195.0,7.28259
447223.0,6.94703
447361.0,6.72468
449251.0,6.48427
451408.0,6.36052
451616.0,6.44458
451671.0,6.64151
451698.0,6.9391
451717.0,7.42067
451731.0,8.19634
451740.0,9.1705
451747.0,10.3109
451754.0,12.1942
451774.0,18.55
451780.0,19.5565
451782.0,19.5958
451787.0,19.1783
451795.0,17.0804
451809.0,12.5366
451817.0,10.6935
451826.0,9.34057
451836.0,8.51355
451845.0,7.98868
451864.0,7.39259
451892.0,6.97538
451951.0,6.6452
452139.0,6.43207
452175.0,6.42816
452288.0,6.57505
452326.0,6.89351
452349.0,7.44239
452363.0,8.21396
452374.0,9.37354
452384.0,11.0312
452403.0,15.0134
452411.0,15.7354
452412.0,15.7394
452418.0,15.391
452428.0,13.7097
452444.0,10.6432
452455.0,9.21266
452466.0,8.34485
452483.0,7.62188
452512.0,7.06509
452546.0,6.77152
452654.0,6.44883
452690.0,6.4025
452711.0,6.5498
452718.0,6.97337
452725.0,7.90333
452736.0,9.76304
452741.0,10.049
452747.0,9.70492
452760.0,7.6672
452768.0,6.96698
452777.0,6.66975
452816.0,6.44285
453291.0,5.91933
453321.0,6.03553
453339.0,6.43105
453350.0,7.00357
453362.0,8.07724
453382.0,10.4823
453391.0,11.0568
453396.0,11.1433
453406.0,10.8616
453435.0,9.07961
453457.0,8.23337
453487.0,7.64246
453534.0,7.19903
453647.0,6.81691
454033.0,6.5237
454678.0,6.34924
454742.0,6.45777
454761.0,6.76388
454770.0,7.25086
454778.0,8.141
454786.0,9.66484
454799.0,13.0737
454805.0,13.8009
454806.0,13.8177
454811.0,13.486
454820.0,11.5898
454830.0,9.53153
454836.0,8.60149
454846.0,7.78977
454859.0,7.25987
454881.0,6.89954
454947.0,6.59575
455400.0,6.18926
455468.0,5.90711
455497.0,5.55448
455514.0,5.10326
455526.0,4.57119
455536.0,3.85259
455555.0,2.01965
455560.0,1.72552
455563.0,1.58872
455565.0,1.55852
455568.0,1.58983
455571.0,1.72537
455576.0,2.03334
455581.0,2.61795
455595.0,4.24737
455603.0,4.90902
455614.0,5.57342
455626.0,5.93351
455649.0,6.24783
455705.0,6.42292
455784.0,6.44869
458003.0,6.15003
458244.0,5.86257
458287.0,5.78831
458306.0,5.90662
458316.0,6.16858
458325.0,6.71859
458334.0,7.65943
458353.0,10.111
458361.0,10.6334
458364.0,10.6505
458370.0,10.4386
458398.0,8.56953
458419.0,7.76332
458454.0,7.20162
458523.0,6.80185
458740.0,6.50623
460042.0,6.29349
460164.0,6.38388
460190.0,6.60515
460202.0,7.00972
460209.0,7.50864
460215.0,8.44251
460222.0,10.0062
460233.0,13.8383
460239.0,14.8839
460241.0,14.9446
460247.0,14.3084
460256.0,11.6187
460264.0,9.50497
460270.0,8.31477
460277.0,7.6212
460285.0,7.13928
460305.0,6.71101
460352.0,6.46275
460713.0,6.29647
461847.0,6.16855
461886.0,6.24176
461897.0,6.4193
461905.0,6.8134
461910.0,7.44274
461918.0,8.84249
461928.0,11.1282
461934.0,11.6187
461935.0,11.6197
461940.0,11.2385
461955.0,8.35406
461961.0,7.62058
461968.0,7.07415
461981.0,6.70492
462016.0,6.43379
462250.0,6.24604
462313.0,6.23708
462369.0,6.37065
462377.0,6.55004
462384.0,7.02012
462390.0,7.85506
462398.0,9.57372
462404.0,11.1666
462410.0,11.8165
462411.0,11.8302
462416.0,11.4596
462425.0,9.43189
462433.0,7.92049
462439.0,7.24475
462449.0,6.71966
462467.0,6.46708
462573.0,6.2816
467664.0,5.96383
467890.0,6.08193
467958.0,6.38051
467992.0,6.82238
468014.0,7.44976
468032.0,8.3237
468046.0,9.56953
468062.0,11.6256
468086.0,15.5386
468095.0,16.2676
468099.0,16.366
468110.0,15.8474
468147.0,11.0048
468166.0,9.44616
468188.0,8.33539
468211.0,7.69319
468256.0,7.02984
468344.0,6.53704
468568.0,6.21028
469722.0,5.98576
470047.0,5.97304
470558.0,6.10602
470720.0,6.43531
470801.0,6.92965
470852.0,7.59466
470892.0,8.59064
470923.0,9.85246
470954.0,11.8902
471004.0,15.9335
471026.0,16.6681
471043.0,16.2824
471074.0,14.1467
471111.0,11.3436
471142.0,9.74994
471180.0,8.50841
471231.0,7.5755
471292.0,6.97717
471393.0,6.49015
471595.0,6.11557
471679.0,6.06687
471760.0,6.23488
471791.0,6.61498
471810.0,7.21661
471823.0,8.03824
471833.0,9.06442
471844.0,11.0177
471862.0,14.6816
471871.0,15.6083
471873.0,15.6925
471881.0,15.3145
471895.0,13.1164
471911.0,10.6285
471925.0,9.21456
471940.0,8.24961
471960.0,7.56599
471991.0,7.00391
472028.0,6.67277
472109.0,6.36124
472370.0,6.1002
472465.0,6.08083
472622.0,6.19749
472678.0,6.46761
472706.0,6.8441
472727.0,7.46574
472741.0,8.2619
472753.0,9.38393
472770.0,11.8421
472783.0,13.5368
472790.0,13.8783
472800.0,13.3721
472827.0,9.5037
472840.0,8.29871
472857.0,7.36334
472878.0,6.80151
472913.0,6.3838
472995.0,6.07603
473373.0,5.85881
475720.0,5.38675
476364.0,5.01611
476648.0,4.63952
476837.0,4.15371
476955.0,3.62728
477038.0,3.06732
477109.0,2.40175
477200.0,1.31476
477234.0,0.94117
477253.0,0.786913
477267.0,0.711573
477278.0,0.684049
477284.0,0.680262
477295.0,0.700553
477309.0,0.775473
477322.0,0.891875
477336.0,1.09181
477355.0,1.433
477385.0,2.11397
477449.0,3.67322
477488.0,4.45662
477542.0,5.18374
477613.0,5.72131
477708.0,6.02585
477897.0,6.14409
480528.0,5.49642
483167.0,4.86559
483822.0,4.49684
484052.0,4.24275
484090.0,4.30807
484114.0,4.49009
484134.0,4.89344
484150.0,5.46352
484167.0,6.50398
484197.0,8.82084
484211.0,9.35106
484215.0,9.39038
484234.0,9.03698
484282.0,7.28738
484320.0,6.46397
484359.0,5.9945
484443.0,5.47225
484599.0,5.07939
485009.0,4.69498
485438.0,4.5007
485525.0,4.55511
485573.0,4.74687
485596.0,5.04566
485614.0,5.55298
485624.0,6.20075
485633.0,7.11739
485639.0,8.19392
485646.0,9.92612
485662.0,14.8551
485669.0,16.0116
485671.0,16.1455
485678.0,15.5451
485687.0,13.2058
485698.0,9.86015
485704.0,8.40891
485711.0,7.36829
485719.0,6.45947
485730.0,5.78846
485747.0,5.22551
485773.0,4.83769
485827.0,4.5266
485978.0,4.2858
488120.0,2.96347
488394.0,2.79621
488427.0,2.8312
488447.0,2.94141
488456.0,3.08533
488463.0,3.30481
488469.0,3.71231
488474.0,4.25252
488478.0,5.07855
488484.0,6.47621
488494.0,9.17024
488498.0,9.90399
488501.0,10.0136
488506.0,9.58119
488512.0,8.14041
488521.0,5.8558
488526.0,4.88865
488530.0,4.21035
488536.0,3.73192
488543.0,3.36287
488552.0,3.12635
488570.0,2.91152
488599.0,2.77423
488705.0,2.59896
490008.0,1.56337
490369.0,1.34264
490444.0,1.32603
490527.0,1.36065
490572.0,1.44161
490606.0,1.57527
490634.0,1.79128
490653.0,2.04024
490666.0,2.31458
490681.0,2.7614
490694.0,3.34213
490705.0,4.04042
490716.0,5.08777
490727.0,6.5367
490749.0,9.80048
490760.0,10.6242
490763.0,10.685
490771.0,10.4348
490780.0,9.48761
490805.0,6.0863
490816.0,4.86385
490828.0,3.9743
490841.0,3.24769
490854.0,2.76917
490872.0,2.32196
490889.0,2.02119
490915.0,1.7336
490949.0,1.49716
490995.0,1.30722
491064.0,1.14579
491156.0,1.0179
491316.0,0.886272
491545.0,0.773523
491820.0,0.694855
492096.0,0.664213
492141.0,0.662851
492417.0,0.680747
492728.0,0.748318
493104.0,0.889091
493517.0,1.10896
493741.0,1.27925
493801.0,1.36461
493841.0,1.47452
493868.0,1.62293
493881.0,1.75381
493894.0,1.96718
493904.0,2.22984
493913.0,2.5711
493921.0,3.08743
493929.0,3.80531
493937.0,4.88149
493951.0,7.06042
493958.0,7.73619
493962.0,7.81959
493967.0,7.60481
493975.0,6.7887
493990.0,4.57335
493998.0,3.69734
494005.0,3.16667
494013.0,2.76858
494023.0,2.41079
494039.0,2.10399
494049.0,1.98129
494076.0,1.80498
494120.0,1.69796
494192.0,1.663
494416.0,1.76163
496029.0,2.90668
496065.0,3.03441
496083.0,3.23863
496093.0,3.55748
496099.0,3.95928
496105.0,4.64342
496112.0,5.68757
496123.0,7.95285
496128.0,8.62472
496131.0,8.77996
496136.0,8.50354
496143.0,7.38706
496154.0,5.41822
496160.0,4.60278
496165.0,4.17005
496173.0,3.77523
496183.0,3.50504
496199.0,3.31513
496242.0,3.15936
496302.0,3.12658
497902.0,3.77722
498628.0,3.89478
499020.0,3.87017
499194.0,3.96683
499260.0,4.15339
499323.0,4.60056
499365.0,5.18275
499409.0,6.16315
499487.0,8.51957
499516.0,9.06744
499543.0,9.2295
499586.0,8.94769
499717.0,7.29072
499804.0,6.59848
499935.0,6.01609
500152.0,5.55241
500218.0,5.49591
500247.0,5.58782
500260.0,5.79918
500270.0,6.24699
500277.0,6.87075
500284.0,7.93932
500300.0,11.5264
500306.0,12.0843
500307.0,12.1008
500313.0,11.6374
500332.0,8.19919
500340.0,7.2403
500350.0,6.6138
500365.0,6.16684
500392.0,5.8483
500463.0,5.59094
500781.0,5.38998
500950.0,5.37356
501409.0,5.52821
501585.0,5.86833
501681.0,6.40547
501738.0,7.11853
501777.0,7.98855
501810.0,9.27058
501835.0,10.7627
501862.0,13.1347
501910.0,18.931
501931.0,20.3977
501936.0,20.4689
501950.0,20.0752
501972.0,18.0632
502015.0,13.1384
502038.0,11.1891
502064.0,9.682
502093.0,8.55989
502122.0,7.80823
502179.0,6.91643
502236.0,6.43639
502359.0,5.95108
502589.0,5.66398
502635.0,5.65542
502718.0,5.79105
502749.0,6.12075
502761.0,6.484
502769.0,6.92984
502778.0,7.68308
502787.0,9.06495
502803.0,12.3227
502811.0,13.0024
502811.0,13.0112
502818.0,12.6804
502828.0,10.9965
502839.0,8.86916
502847.0,7.7981
502856.0,7.11973
502868.0,6.54798
502885.0,6.17226
502910.0,5.91392
502994.0,5.65781
503524.0,5.51564
503773.0,5.5114
509434.0,5.6968
509650.0,5.89746
509745.0,6.29132
509790.0,6.80005
509824.0,7.61126
509847.0,8.63266
509862.0,9.77146
509879.0,11.6942
509896.0,14.4745
509917.0,18.4496
509931.0,19.819
509934.0,19.8876
509946.0,19.1431
509966.0,15.8465
509986.0,12.5526
510003.0,10.5192
510020.0,9.22353
510043.0,8.14161
510077.0,7.24704
510110.0,6.76727
510167.0,6.35552
510291.0,6.0318
510376.0,5.98307
510487.0,6.11374
510555.0,6.52082
510588.0,7.04643
510609.0,7.71905
510626.0,8.55604
510642.0,9.85856
510662.0,12.2346
510682.0,14.6458
510694.0,15.1718
510707.0,14.618
510743.0,10.4323
510760.0,9.07703
510782.0,7.96348
510814.0,7.08483
510847.0,6.64272
510913.0,6.2488
510992.0,6.12865
511060.0,6.25452
511106.0,6.60884
511137.0,7.16879
511159.0,7.9464
511177.0,8.96333
511197.0,10.7147
511230.0,14.6752
511242.0,15.4892
511247.0,15.6124
511263.0,15.0161
511309.0,10.7881
511328.0,9.55965
511351.0,8.58119
511390.0,7.6448
511436.0,7.06481
511528.0,6.54576
511701.0,6.23417
511747.0,6.3695
511760.0,6.68197
511769.0,7.2542
511776.0,8.12917
511782.0,9.5433
511794.0,12.9049
511800.0,13.6847
511802.0,13.7181
511807.0,13.2735
511815.0,11.3939
511825.0,9.05212
511832.0,7.90409
511839.0,7.34229
511851.0,6.81732
511874.0,6.4868
511930.0,6.24787
512086.0,5.89057
512148.0,5.44968
512183.0,4.86697
512209.0,4.12569
512230.0,3.24949
512262.0,1.75317
512271.0,1.39969
512279.0,1.16986
512286.0,1.05494
512293.0,1.00353
512301.0,1.03203
512308.0,1.12075
512318.0,1.35063
512337.0,1.91166
512367.0,2.87389
512394.0,3.5145
512430.0,4.12242
512489.0,4.69175
512572.0,5.07778
512736.0,5.3845
513255.0,5.59508
513864.0,5.62615
514538.0,5.52008
514572.0,5.42181
514584.0,5.56256
514604.0,6.42832
514608.0,6.45694
514634.0,5.86296
514686.0,5.68812
514962.0,5.60444
515010.0,5.68726
515021.0,5.94381
515028.0,6.44446
515035.0,7.44006
515045.0,8.96225
515051.0,9.34036
515051.0,9.34051
515056.0,9.06867
515072.0,6.72099
515080.0,6.11563
515087.0,5.89759
515102.0,5.72978
515277.0,5.57958
515849.0,5.32286
516042.0,5.11683
516089.0,5.22455
516112.0,5.46824
516129.0,5.8779
516147.0,6.6181
516172.0,8.32311
516191.0,9.54149
516209.0,10.0155
516224.0,9.85208
516277.0,8.29394
516318.0,7.51027
516373.0,6.95363
516470.0,6.50483
516688.0,6.15022
517394.0,5.90363
518828.0,5.82338
519273.0,5.92288
519343.0,6.18836
519364.0,6.51188
519379.0,7.1099
519388.0,7.91316
519395.0,9.09698
519403.0,11.1256
519414.0,14.0541
519420.0,14.7444
519421.0,14.7497
519425.0,14.4135
519431.0,13.1357
519445.0,9.37421
519452.0,7.97743
519461.0,7.02767
519472.0,6.44889
519490.0,6.11459
519527.0,5.90413
519766.0,5.79881
520456.0,5.94247
520683.0,6.27823
520790.0,6.75789
520854.0,7.36884
520907.0,8.32305
520948.0,9.61728
520979.0,11.1992
521011.0,13.5283
521073.0,19.5247
521095.0,20.503
521099.0,20.5231
521124.0,19.6324
521199.0,13.2133
521232.0,11.2183
521274.0,9.55793
521317.0,8.53332
521381.0,7.62895
521487.0,6.87631
521724.0,5.97851
521761.0,5.62186
521785.0,5.16058
521804.0,4.54492
521825.0,3.54037
521842.0,2.69729
521849.0,2.45006
521857.0,2.32611
521860.0,2.3154
521868.0,2.41376
521878.0,2.71045
521912.0,4.14185
521935.0,4.7654
521972.0,5.2921
522020.0,5.59148
522132.0,5.79944
522442.0,5.86303
522755.0,5.85956
523387.0,5.97612
523566.0,6.24275
523647.0,6.59061
523708.0,7.15497
523748.0,7.87427
523783.0,8.92507
523811.0,10.2944
523853.0,13.2816
523877.0,14.9411
523898.0,15.5
523919.0,14.9224
523983.0,10.6588
524012.0,9.32451
524052.0,8.12783
524093.0,7.43117
524154.0,6.84943
524255.0,6.39691
524490.0,6.04857
525350.0,5.83817
530624.0,5.65241
530752.0,5.72845
530782.0,5.92044
530797.0,6.24754
530806.0,6.82494
530814.0,7.71527
530821.0,9.19751
530834.0,12.6079
530840.0,13.3682
530841.0,13.3853
530846.0,13.0406
530853.0,11.6562
530864.0,8.81221
530871.0,7.57928
530878.0,6.85819
530890.0,6.2944
530916.0,5.91001
530973.0,5.7129
531516.0,5.26328
531690.0,4.82876
531788.0,4.30575
531863.0,3.64072
531922.0,2.8561
532018.0,1.29362
532041.0,1.00461
532056.0,0.860367
532070.0,0.764173
532085.0,0.721158
532090.0,0.719065
532103.0,0.741512
532117.0,0.813878
532137.0,0.980181
532161.0,1.28069
532258.0,2.72326
532322.0,3.48628
532397.0,4.10565
532551.0,5.02729
532585.0,5.46059
532599.0,5.85196
532609.0,6.29692
532618.0,7.04289
532625.0,7.915
532633.0,9.34593
532644.0,12.191
532653.0,14.7497
532660.0,15.6603
532662.0,15.7086
532668.0,15.1662
532678.0,12.8968
532690.0,9.74254
532699.0,8.19029
532706.0,7.42294
532715.0,6.75874
532723.0,6.34552
532741.0,5.89332
532769.0,5.58762
532829.0,5.39862
532924.0,5.35579
533630.0,5.4974
533712.0,5.7679
533743.0,6.08877
533766.0,6.5975
533781.0,7.22939
533793.0,8.00315
533804.0,9.21231
533816.0,11.0627
533834.0,15.1764
533845.0,17.4826
533853.0,18.0679
533862.0,17.4601
533877.0,14.6281
533893.0,11.4899
533906.0,9.66252
533921.0,8.34351
533940.0,7.38846
533963.0,6.74538
533994.0,6.27098
534046.0,5.85549
534222.0,5.2048
534227.0,5.20297
534252.0,5.36091
534264.0,5.65381
534278.0,6.39259
534293.0,7.85667
534307.0,9.13362
534316.0,9.5554
534321.0,9.58915
534338.0,9.04443
534365.0,7.85405
534397.0,7.10825
534443.0,6.5957
534540.0,6.19313
534814.0,5.88866
535882.0,5.64534
535993.0,5.73413
536024.0,5.8992
536048.0,6.23254
536064.0,6.7364
536076.0,7.46605
536086.0,8.51434
536099.0,10.4747
536114.0,13.2209
536124.0,14.0343
536125.0,14.0399
536133.0,13.7453
536146.0,11.9426
536161.0,9.84036
536173.0,8.69709
536189.0,7.76459
536213.0,7.03482
536252.0,6.50011
536300.0,6.22627
536477.0,5.92409
537440.0,5.74393
538897.0,5.70644
540394.0,5.84639
540828.0,6.15542
540989.0,6.48115
541061.0,6.88968
541082.0,7.23142
541098.0,7.78248
541111.0,8.67503
541119.0,9.76794
541128.0,11.7059
541144.0,16.092
541151.0,17.0493
541152.0,17.0686
541157.0,16.723
541167.0,14.6515
541180.0,11.4383
541189.0,9.98971
541198.0,9.13824
541213.0,8.45889
541227.0,8.16626
541257.0,8.00662
541325.0,8.3055
541399.0,9.07558
541492.0,10.616
541658.0,14.4751
541728.0,15.2715
541736.0,15.2798
541808.0,14.5943
541995.0,10.6434
542099.0,9.11717
542228.0,7.94743
542384.0,7.15505
542643.0,6.49383
543109.0,6.00829
544508.0,5.51657
545724.0,5.09453
545746.0,5.13799
545757.0,5.3117
545763.0,5.58536
545770.0,6.25078
545786.0,8.47804
545791.0,8.75011
545796.0,8.47406
545812.0,6.27862
545818.0,5.75678
545826.0,5.40976
545839.0,5.21269
545903.0,5.04903
546760.0,4.32857
547225.0,3.69867
547690.0,2.81242
548287.0,1.46934
548473.0,1.12912
548612.0,0.94131
548728.0,0.839754
548822.0,0.79761
548884.0,0.788898
549006.0,0.817191
549147.0,0.91675
549310.0,1.10441
549589.0,1.53954
550170.0,2.50917
550519.0,2.98251
550543.0,3.11233
550557.0,3.33582
550566.0,3.6376
550572.0,4.08375
550578.0,4.71947
550585.0,5.79574
550600.0,8.7753
550606.0,9.47051
550609.0,9.54897
550615.0,9.20467
550625.0,7.72075
550634.0,6.24128
550642.0,5.30771
550650.0,4.72449
550662.0,4.24387
550675.0,3.98024
550704.0,3.72602
550755.0,3.59214
550800.0,3.57099
551822.0,4.26237
551950.0,4.49625
551995.0,4.74548
552028.0,5.18445
552048.0,5.75451
552062.0,6.44353
552071.0,7.27026
552082.0,8.55245
552092.0,10.5975
552112.0,15.0916
552120.0,16.0929
552123.0,16.1604
552130.0,15.7718
552139.0,14.117
552158.0,10.04
552168.0,8.38237
552180.0,7.19925
552193.0,6.37075
552213.0,5.67895
552240.0,5.21894
552280.0,4.90594
552365.0,4.68236
552546.0,4.60665
554724.0,4.88944
554781.0,4.88927
554870.0,4.92846
554890.0,5.07335
554900.0,5.38952
554907.0,5.9197
554915.0,7.07818
554925.0,8.43756
554931.0,8.82927
554932.0,8.83092
554938.0,8.49207
554955.0,6.36739
554962.0,5.79899
554973.0,5.39126
554995.0,5.13917
555086.0,4.99285
556390.0,4.81744
556782.0,4.49132
556827.0,4.58798
556850.0,4.81819
556868.0,5.17588
556886.0,5.81403
556910.0,7.18581
556933.0,8.56213
556950.0,9.02307
556954.0,9.05581
556973.0,8.8562
557037.0,7.3153
557082.0,6.68936
557143.0,6.23411
557248.0,5.85478
557522.0,5.52379
558424.0,5.32648
562429.0,5.20524
562853.0,5.2894
562986.0,5.47422
563075.0,5.817
563141.0,6.4154
563189.0,7.27041
563222.0,8.2667
563257.0,9.89479
563319.0,13.5896
